iso3,year,top1_share_ptinc,top10_share_ptinc,mid40_share_ptinc,bot50_share_ptinc,top1_share_wealth,top10_share_wealth,bot50_share_wealth,gini_ptinc_wid,gini_wealth_wid,avg_inc_bot50,avg_inc_top1,avg_inc_top10,avg_inc_all,nni_per_adult,top1_bot50_income_ratio,bot50_rel_income,wid_flat_flag,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,redist_rel,tert_share_2564,tert_compl_share_2564,tert_share_2534,yr_sch_2564,youth_share_1524_of_1564,tert_enrol_gross,hh_cons_pc_2015usd,youth_unemp,urban_share,rel_wage_pwt,wage_per_worker_pwt,emp_pop_ratio
HUN,2012,0.1035,0.3194,0.444,0.2366,0.2454,0.5954,0.047,0.4132,0.7475,15467.2,338377,104396,32686.3,32713,21.8771,0.4732,0,0.278,0.0093,0.508,0.0127,0.453,0.22412,0.201221,0.29706,12.4155,0.176107,0.606758,5830.09,0.28139,0.695772,1.46613,33134.6,0.401772
HUN,2013,0.1165,0.3335,0.4354,0.231,0.2467,0.5967,0.047,0.426,0.7481,15735.8,396791,113595,34060.1,34120.6,25.2159,0.462,0,0.28,0.0086,0.509,0.0127,0.45,0.230286,0.206273,0.30504,12.4291,0.174587,0.575212,5849.92,0.2652,0.699278,1.40918,32540.5,0.407933
HUN,2014,0.116,0.3289,0.4408,0.2303,0.2462,0.5962,0.047,0.4244,0.7479,16171.2,407400,115486,35109,35259.8,25.1929,0.4606,0,0.278,0.0081,0.506,0.0124,0.451,0.236451,0.211325,0.31302,12.4426,0.173068,0.534246,6015.21,0.20364,0.703071,1.31583,31763.2,0.4277
HUN,2015,0.1162,0.3286,0.4411,0.2303,0.2724,0.6188,0.0478,0.4253,0.7565,16798.9,423840,119846,36471.8,36561.7,25.2302,0.4606,0,0.276,0.0084,0.503,0.0125,0.451,0.242616,0.216377,0.321,12.4562,0.171549,0.509797,6265.42,0.17234,0.704848,1.25698,31588.9,0.438246
HUN,2016,0.1201,0.3305,0.4374,0.2322,0.3032,0.6475,0.0422,0.4226,0.7762,17920,463618,127525,38587.5,38698,25.8714,0.4644,0,0.276,0.0084,0.504,0.013,0.452,,,,,,0.507361,6586.38,0.12884,0.704734,1.23632,31815.6,0.455863
HUN,2017,0.1136,0.3297,0.4385,0.2318,0.3335,0.6716,0.0391,0.4228,0.7909,18301.9,448382,130164,39477.8,39630.6,24.4992,0.4636,0,0.277,0.0086,0.505,0.0133,0.451,,,,,,0.513841,6939.64,0.1069,0.704543,1.20721,32484.9,0.465874
HUN,2018,0.1097,0.3247,0.4508,0.2245,0.3326,0.6709,0.0392,0.4267,0.7905,18857.1,460655,136369,41998.1,42143.9,24.4287,0.449,0,0.274,0.0087,0.503,0.0136,0.455,,,,,,0.525629,7308.98,0.10159,0.704712,1.16326,33070,0.477471
HUN,2019,0.0995,0.331,0.4435,0.2255,0.3338,0.6718,0.0391,0.4278,0.791,20070.9,442608,147296,44503.2,44236.9,22.0522,0.451,0,0.273,0.0089,0.502,0.0143,0.456,,,,,,0.542123,7683.82,0.11383,0.704565,1.14168,34022.2,0.486498
IDN,1950,0.2059,0.452,0.3845,0.1636,,,,0.5498,,1045.41,65785.7,14440.6,3195.03,3196.95,62.928,0.3272,0,,,,,,0.00049985,0.000249925,0.001,0.793305,0.35242,,,,,,,
IDN,1951,,,,,,,,,,,,,,3308.6,,,,,,,,,0.000572134,0.000291707,0.00112,0.82939,0.352682,,,,,,,
IDN,1952,,,,,,,,,,,,,,3361.91,,,,,,,,,0.000644419,0.00033349,0.00124,0.865476,0.352944,,,,,,,
IDN,1953,,,,,,,,,,,,,,3418.4,,,,,,,,,0.000716703,0.000375272,0.00136,0.901561,0.353206,,,,,,,
IDN,1954,,,,,,,,,,,,,,3501.48,,,,,,,,,0.000788988,0.000417055,0.00148,0.937646,0.353467,,,,,,,
IDN,1955,,,,,,,,,,,,,,3493.21,,,,,,,,,0.000861272,0.000458837,0.0016,0.973731,0.353729,,,,,,,
IDN,1956,,,,,,,,,,,,,,3460.89,,,,,,,,,0.000904935,0.000488529,0.00168,1.00338,0.351262,,,,,,,
IDN,1957,,,,,,,,,,,,,,3567.13,,,,,,,,,0.000948597,0.00051822,0.00176,1.03303,0.348794,,,,,,,
IDN,1958,,,,,,,,,,,,,,3332.49,,,,,,,,,0.00099226,0.000547911,0.00184,1.06268,0.346327,,,,,,,
IDN,1959,,,,,,,,,,,,,,3377.28,,,,,,,,,0.00103592,0.000577602,0.00192,1.09233,0.343859,,,,,,,
IDN,1960,0.1722,0.4287,0.4008,0.1705,,,,0.531,,1167.53,58974.9,14679.6,3423.85,3433.38,50.5124,0.341,0,,,,,,0.00107959,0.000607294,0.002,1.12198,0.341392,,321.416,,0.146077,1.47455,2302.81,0.301662
IDN,1961,,,,,,,,,,,,,,3536.45,,,,,,,,,0.00136276,0.000765751,0.00238,1.24037,0.33735,,337.075,,0.148315,1.47834,2443.66,0.300888
IDN,1962,,,,,,,,,,,,,,3493.89,,,,,,,,,0.00164593,0.000924209,0.00276,1.35877,0.333309,,350.584,,0.150556,1.48161,2397.96,0.300223
IDN,1963,,,,,,,,,,,,,,3342.5,,,,,,,,,0.0019291,0.00108267,0.00314,1.47716,0.329267,,327.345,,0.152663,1.4849,2265.48,0.299559
IDN,1964,,,,,,,,,,,,,,3367.83,,,,,,,,,0.00221227,0.00124112,0.00352,1.59556,0.325225,,320.619,,0.154668,1.4882,2329.79,0.298895
IDN,1965,,,,,,,,,,,,,,3353.96,,,,0.418,0.0245,0.379,0.0292,,0.00249544,0.00139958,0.0039,1.71396,0.321184,,320.075,,0.156632,1.49152,2316.31,0.29823
IDN,1966,,,,,,,,,,,,,,3394.33,,,,0.418,0.0244,0.379,0.0287,,0.00295105,0.00165522,0.00472,1.83975,0.321604,,308.022,,0.158617,1.49485,2339.57,0.297566
IDN,1967,,,,,,,,,,,,,,3359.15,,,,0.418,0.0237,0.38,0.028,,0.00340667,0.00191085,0.00554,1.96555,0.322023,,326.639,,0.160685,1.49819,2330.05,0.296901
IDN,1968,,,,,,,,,,,,,,3654.37,,,,0.419,0.0231,0.38,0.0274,,0.00386229,0.00216648,0.00636,2.09134,0.322443,,346.974,,0.162898,1.50155,2447.85,0.296237
IDN,1969,,,,,,,,,,,,,,3823.93,,,,0.419,0.0223,0.38,0.0265,,0.0043179,0.00242212,0.00718,2.21714,0.322863,,357.359,,0.165316,1.50493,2420.2,0.295573
IDN,1970,0.1386,0.4055,0.417,0.1774,,,,0.5121,,1447.81,56555.4,16547.8,4080.64,3995.06,39.0627,0.3548,0,0.42,0.0214,0.381,0.0256,,0.00477352,0.00267775,0.008,2.34294,0.323282,0.0279954,357.507,,0.168001,1.50832,2555.55,0.294908
IDN,1971,,,,,,,,,,,,,,4181.08,,,,0.42,0.0214,0.381,0.0256,,0.00508505,0.0028327,0.0082,2.42847,0.327726,,363.52,,0.171011,1.51172,2669.01,0.294244
IDN,1972,,,,,,,,,,,,,,4441.55,,,,0.421,0.0214,0.382,0.0254,,0.00539658,0.00298766,0.0084,2.514,0.33217,0.0272563,377.867,,0.174532,1.51882,2857.93,0.292869
IDN,1973,,,,,,,,,,,,,,4840.12,,,,0.421,0.0213,0.383,0.0251,,0.00570811,0.00314261,0.0086,2.59953,0.336614,0.0265714,378.253,,0.178782,1.47416,3008.47,0.301741
IDN,1974,,,,,,,,,,,,,,5117.75,,,,0.422,0.0208,0.384,0.0244,,0.00601964,0.00329757,0.0088,2.68506,0.341058,0.0255683,419.651,,0.183683,1.46951,3146.64,0.302696
IDN,1975,,,,,,,,,,,,,,5234.53,,,,0.422,0.0198,0.384,0.0233,,0.00633116,0.00345252,0.009,2.77059,0.345502,0.0255684,426.087,,0.189142,1.49258,3271.81,0.298018
IDN,1976,,,,,,,,,,,,,,5428.36,,,,0.423,0.0187,0.385,0.0222,,0.00685169,0.00353238,0.0096,2.87521,0.346646,0.0259382,441.402,,0.195063,1.50105,3430.94,0.296336
IDN,1977,,,,,,,,,,,,,,5759.73,,,,0.423,0.0184,0.386,0.0214,,0.00737222,0.00361224,0.0102,2.97983,0.34779,0.0229891,459.374,,0.201352,1.50698,3656.7,0.29517
IDN,1978,,,,,,,,,,,,,,6027.29,,,,0.424,0.0176,0.387,0.0205,,0.00789275,0.0036921,0.0108,3.08446,0.348934,0.0243842,484.677,,0.207915,1.48636,3797.83,0.299264
IDN,1979,,,,,,,,,,,,,,6193.65,,,,0.422,0.0174,0.387,0.0202,,0.00841328,0.00377195,0.0114,3.18908,0.350078,0.0234166,535.018,,0.214656,1.49007,3950.73,0.298519
IDN,1980,0.145,0.4044,0.4147,0.1809,,,,0.5041,,2445.74,98016.8,27334.4,6759.92,6661.28,40.0766,0.3618,1,0.42,0.0165,0.387,0.0191,,0.00893381,0.00385181,0.012,3.2937,0.351222,0.033689,588.929,,0.221466,1.447,4117.64,0.307405
IDN,1981,0.145,0.4044,0.4147,0.1809,,,,0.5041,,2562.74,102706,28642.1,7083.3,6833.18,40.0766,0.3618,1,0.418,0.0162,0.386,0.0187,,0.00988654,0.00486907,0.01312,3.33109,0.350709,0.0384966,671.408,,0.228407,1.38619,4159.33,0.320891
IDN,1982,0.145,0.4044,0.4147,0.1809,,,,0.5041,,2542.69,101902,28418,7027.9,6797.87,40.0766,0.3618,1,0.416,0.016,0.387,0.0186,,0.0108393,0.00588633,0.01424,3.36848,0.350196,0.0386715,678.12,,0.235724,1.38196,4142.75,0.321874
IDN,1983,0.145,0.4044,0.4147,0.1809,,,,0.5041,,2683.5,107545,29991.7,7417.07,7081,40.0766,0.3618,1,0.414,0.016,0.386,0.0184,,0.011792,0.00690358,0.01536,3.40587,0.349683,0.04075,712.625,,0.243433,1.35446,4317.65,0.328409
IDN,1984,0.145,0.4044,0.4147,0.1809,,,,0.5041,,2769.94,111010,30957.9,7656.01,7297.55,40.0766,0.3618,1,0.412,0.0152,0.385,0.0176,,0.0127447,0.00792084,0.01648,3.44326,0.349169,0.0533014,724.738,,0.251505,1.31587,4389.55,0.338039
IDN,1985,0.1518,0.4147,0.4106,0.1747,,,,0.5156,,2637.98,114634,31306.7,7550.03,7274.59,43.4551,0.3494,0,0.412,0.0157,0.386,0.0179,,0.0136974,0.0089381,0.0176,3.48065,0.348656,0.0609567,716.752,,0.259912,1.28272,4292.37,0.346776
IDN,1986,0.1581,0.424,0.4069,0.169,,,,0.5261,,2608.28,121973,32722.3,7716.79,7432.9,46.7638,0.338,0,0.412,0.0156,0.386,0.0177,,0.0159198,0.0103711,0.0212,3.48592,0.347505,0.0633362,717.806,,0.268625,1.25094,4342.68,0.355585
IDN,1987,0.1638,0.4326,0.4035,0.1639,,,,0.5357,,2560.75,127930,33796.6,7811.94,7471.88,49.958,0.3278,0,0.412,0.0148,0.387,0.0168,,0.0181423,0.0118041,0.0248,3.49119,0.346354,0.0750644,727.278,,0.277616,1.22351,4370.22,0.363558
IDN,1988,0.1576,0.4355,0.4028,0.1617,,,,0.5391,,2580.12,125753,34742.6,7978.11,7656.38,48.7393,0.3234,0,0.414,0.0154,0.389,0.0174,,0.0203647,0.0132371,0.0284,3.49646,0.345203,0.0679021,741.201,,0.286856,1.17234,4346.58,0.379425
IDN,1989,0.1522,0.438,0.4022,0.1598,,,,0.5421,,2692.95,128266,36903.9,8426,8080.01,47.6305,0.3196,0,0.416,0.0151,0.391,0.0172,,0.0225871,0.0146701,0.032,3.50172,0.344052,0.0784709,757.629,,0.296318,1.11715,4436.15,0.398171
IDN,1990,0.1474,0.4402,0.4017,0.1582,,,,0.5447,,2825.21,131659,39305.9,8929.25,8533.79,46.6016,0.3164,0,0.419,0.0142,0.393,0.0163,,0.0248095,0.0161031,0.0356,3.50699,0.342901,0.0829506,817.484,,0.305945,1.09951,4674.92,0.40456
IDN,1991,0.1578,0.446,0.3979,0.1561,,,,0.5498,,2818.43,142422,40266.1,9027.65,9033.44,50.5324,0.3122,0,0.421,0.0147,0.394,0.017,,0.0249447,0.0162776,0.03374,3.71084,0.339702,0.0855127,861.782,0.07869,0.315992,1.10844,5045.04,0.401298
IDN,1992,0.1664,0.4509,0.3947,0.1544,,,,0.5541,,2897.65,156164,42313.7,9383.59,9391.01,53.8932,0.3088,0,0.423,0.0147,0.395,0.0168,,0.0250798,0.016452,0.03188,3.91469,0.336504,0.0937844,871.149,0.0824,0.326915,1.09823,5269.32,0.40503
IDN,1993,0.1738,0.4551,0.392,0.1529,,,,0.5577,,3009.63,171047,44790.7,9841.83,9857.28,56.8332,0.3058,0,0.424,0.0138,0.396,0.016,,0.025215,0.0166265,0.03002,4.11854,0.333305,0.0933967,906.371,0.0856,0.338555,1.10693,5603.14,0.401846
IDN,1994,0.1814,0.4633,0.3883,0.1484,,,,0.5666,,3066.5,187380,47872.5,10331.9,10367.4,61.1056,0.2968,0,0.426,0.0145,0.397,0.0166,,0.0253502,0.016801,0.02816,4.32239,0.330107,0.104964,960.977,0.1312,0.350672,1.08033,5787.58,0.411741
IDN,1995,0.1874,0.47,0.3851,0.1449,0.2139,0.5989,0.05,0.5735,0.7351,3150.01,203703,51084.9,10869.6,10921.8,64.6675,0.2898,0,0.426,0.0144,0.397,0.0165,,0.0254853,0.0169755,0.0263,4.52624,0.326908,0.113017,1064.07,0.13973,0.363024,1.07118,6115.03,0.415259
IDN,1996,0.1922,0.4753,0.3822,0.1424,0.2175,0.602,0.0496,0.5788,0.737,3260.27,220075,54415.5,11447.6,11485.9,67.5021,0.2848,0,0.427,0.0136,0.398,0.0155,,0.0262483,0.0175074,0.0269,4.63559,0.323696,0.115223,1148.45,0.14941,0.375369,1.06216,6440.6,0.418785
IDN,1997,0.1657,0.4324,0.3992,0.1685,0.2088,0.5911,0.0506,0.5306,0.731,3928.35,193097,50398.7,11656.8,11427.7,49.1547,0.337,0,0.424,0.0137,0.397,0.0157,,0.0270112,0.0180394,0.0275,4.74494,0.320485,0.133638,1218.29,0.1495,0.387466,1.06095,6638.7,0.41926
IDN,1998,0.1367,0.3855,0.4176,0.1969,0.2044,0.5852,0.0508,0.478,0.7281,3587.72,124507,35124.1,9110.52,9095.25,34.7037,0.3938,0,0.421,0.013,0.395,0.015,,0.0277741,0.0185713,0.0281,4.85428,0.317273,0.133348,1125.22,0.16769,0.399075,1.04703,5611.59,0.424837
IDN,1999,0.1325,0.3782,0.4206,0.2012,0.1986,0.5818,0.0512,0.4699,0.7259,3677.62,121135,34563.2,9139.21,9148.98,32.9383,0.4024,0,0.418,0.0126,0.393,0.0146,,0.0285371,0.0191033,0.0287,4.96363,0.314061,0.146864,1159.79,0.19298,0.409954,1.03697,5547.32,0.428956
IDN,2000,0.1337,0.3791,0.4213,0.1996,0.1969,0.5811,0.0513,0.472,0.7254,3810.81,127646,36191.5,9546.11,9505.36,33.4957,0.3992,0,0.416,0.0125,0.393,0.0146,,0.0293,0.0196352,0.0293,5.07297,0.310849,0.148106,1161.39,0.19192,0.419862,1.0277,5689.18,0.432825
IDN,2001,0.1434,0.3895,0.4165,0.194,0.1949,0.5809,0.0496,0.4831,0.7269,3780.87,139725,37952.7,9744.51,9683.75,36.9557,0.388,0,0.417,0.0125,0.393,0.0144,,0.0328082,0.021965,0.03358,5.30005,0.306099,0.14123,1185.4,0.19065,0.429019,1.03875,5878.86,0.428868
IDN,2002,0.1397,0.3885,0.4195,0.192,0.1924,0.5804,0.048,0.4846,0.7282,3839.82,139654,38848.5,9999.54,9913.49,36.37,0.384,0,0.419,0.0123,0.393,0.0142,,0.0363163,0.0242948,0.03786,5.52713,0.301349,0.146825,1214.3,0.21465,0.437824,1.04787,6113.78,0.428639
IDN,2003,0.1357,0.3873,0.4226,0.1902,0.1905,0.5802,0.0463,0.4859,0.7297,3903.44,139277,39741.1,10261.4,10152,35.6806,0.3804,0,0.422,0.013,0.395,0.0148,,0.0398245,0.0266246,0.04214,5.75421,0.296599,0.157723,1244.98,0.21501,0.446302,1.05838,6383.6,0.429003
IDN,2004,0.1485,0.4036,0.4142,0.1822,0.1894,0.5804,0.0446,0.5025,0.7315,3750.7,152872,41542.1,10292.8,10169.4,40.7582,0.3644,0,0.426,0.0133,0.397,0.0152,,0.0433326,0.0289544,0.04642,5.98128,0.291849,0.161766,1290.31,0.23661,0.454477,1.05561,6598.05,0.427183
IDN,2005,0.158,0.4158,0.4073,0.1769,0.1886,0.5808,0.0429,0.5141,0.7334,3746.98,167347,44031.3,10590.7,10441.4,44.6619,0.3538,0,0.431,0.0139,0.399,0.0158,,0.0468408,0.0312842,0.0507,6.20836,0.287099,0.166967,1324.21,0.26379,0.462374,1.03224,6728.79,0.424983
IDN,2006,0.1508,0.409,0.4081,0.1829,0.186,0.5803,0.0412,0.5037,0.7346,4001.48,164960,44740,10939,10785.8,41.2248,0.3658,0,0.435,0.0143,0.401,0.016,,0.0538461,0.035885,0.06072,6.51048,0.281968,0.167672,1348.25,0.24711,0.470018,1.04137,7067.09,0.422408
IDN,2007,0.1551,0.4155,0.4081,0.1764,0.1834,0.5797,0.0396,0.514,0.7359,4007.7,176136,47202.1,11359.7,11184.3,43.9493,0.3528,0,0.44,0.0143,0.404,0.0161,,0.0608515,0.0404858,0.07074,6.81259,0.276838,0.175766,1397.17,0.22922,0.477433,1.03475,7369.51,0.431685
IDN,2008,0.1784,0.4581,0.3942,0.1478,0.185,0.5809,0.0377,0.5649,0.739,3505.36,211528,54319.2,11858.5,11638.7,60.3442,0.2956,0,0.444,0.0144,0.407,0.016,,0.0678569,0.0450866,0.08076,7.11471,0.271708,0.20521,1452.76,0.19701,0.484645,1.03326,7698.91,0.43958
IDN,2009,0.1984,0.4716,0.3854,0.1429,0.1808,0.5789,0.0361,0.5769,0.7403,3408.1,236635,56241.5,11924.8,11737.7,69.4332,0.2858,0,0.45,0.0146,0.411,0.0161,,0.0748623,0.0496874,0.09078,7.41683,0.266577,0.226933,1504.17,0.19182,0.491678,1.05263,8097.9,0.442905
IDN,2010,0.1604,0.4212,0.4131,0.1658,0.1807,0.5791,0.0344,0.5277,0.7428,4051.06,195949,51454,12216.7,12255.8,48.3698,0.3316,0,0.457,0.0148,0.415,0.0162,,0.0818677,0.0542883,0.1008,7.71895,0.261447,0.234159,1555.73,0.17751,0.498521,1.04163,8398.92,0.447227
IDN,2011,0.1722,0.4396,0.4008,0.1595,0.1834,0.5808,0.0325,0.5429,0.7462,4074.23,219938,56147.6,12771.9,12713.7,53.9827,0.319,0,0.464,0.0148,0.419,0.0163,,0.0852466,0.0616935,0.09172,7.82505,0.25989,0.250274,1613.71,0.18478,0.50483,1.02574,8663.49,0.44767
IDN,2012,0.1711,0.4337,0.4008,0.1655,0.1831,0.5808,0.0308,0.5338,0.7487,4391,227033,57540.4,13265.9,13283.9,51.7041,0.331,0,0.468,0.0148,0.422,0.0162,,0.0886256,0.0690988,0.08264,7.93115,0.258334,0.290425,1680.97,0.15738,0.511594,1.00749,8901.37,0.455957
IDN,2013,0.1667,0.4261,0.404,0.1698,0.1864,0.5827,0.029,0.5256,0.7522,4694.47,230424,58907.8,13823.5,13799.4,49.0841,0.3396,0,0.472,0.0151,0.424,0.0163,,0.0920046,0.076504,0.07356,8.03725,0.256778,0.298945,1751.2,0.16071,0.518307,1.0156,9345.55,0.454102
IDN,2014,0.167,0.4252,0.4058,0.169,0.1824,0.5809,0.0274,0.5258,0.7535,4785.05,236446,60199.8,14156.9,14190.2,49.4136,0.338,0,0.474,0.0154,0.425,0.0166,,0.0953836,0.0839093,0.06448,8.14335,0.255221,0.299905,1822.18,0.16042,0.525002,1.01647,9693.88,0.456237
IDN,2015,0.1773,0.441,0.3951,0.1639,0.1845,0.5836,0.0272,0.5396,0.7549,4816.37,260492,64795.1,14693,15080.4,54.0847,0.3278,0,0.474,0.0154,0.425,0.0167,,0.0987626,0.0913145,0.0554,8.24945,0.253665,0.32459,1889.08,0.17274,0.531721,1.01691,10042.9,0.45604
IDN,2016,0.1551,0.4232,0.409,0.1678,0.1791,0.5789,0.0275,0.5264,0.7523,5227.69,241637,65922.9,15577.1,15289.2,46.2225,0.3356,0,0.474,0.0154,0.425,0.017,,,,,,,0.348307,1963.17,0.16021,0.538126,1.01478,10398.6,0.456995
IDN,2017,0.1524,0.4095,0.4212,0.1693,0.178,0.5769,0.0277,0.5185,0.7513,5360.23,241277,64821.6,15830.6,15632,45.0125,0.3386,0,0.473,0.0155,0.424,0.0176,,,,,,,0.35967,2040.01,0.14571,0.544541,0.999604,10636.5,0.463934
IDN,2018,0.176,0.4621,0.4013,0.1366,0.1924,0.5906,0.0266,0.5784,0.7589,4450.82,286758,75286.7,16291.4,16052.5,64.4282,0.2732,1,0.472,0.0159,0.423,0.0182,,,,,,,0.361495,2124.1,0.16413,0.550957,0.976898,10808.9,0.474717
IDN,2019,0.176,0.4621,0.4013,0.1366,0.1916,0.5902,0.0266,0.5784,0.7587,4542.86,292688,76843.5,16628.3,16833.3,64.4282,0.2732,1,0.471,0.0164,0.423,0.0188,,,,,,,0.373231,2212.92,0.13588,0.557382,0.95679,10997,0.484694
IMN,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551103,,,
IMN,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553487,,,
IMN,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556393,,,
IMN,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559698,,,
IMN,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562735,,,
IMN,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564868,,,
IMN,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565474,,,
IMN,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564869,,,
IMN,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563483,,,
IMN,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561476,,,
IMN,1970,,,,,,,,,,,,,,27387.8,,,,,,,,,,,,,,,,,0.559002,,,
IMN,1971,,,,,,,,,,,,,,29044.7,,,,,,,,,,,,,,,,,0.556008,,,
IMN,1972,,,,,,,,,,,,,,30855.8,,,,,,,,,,,,,,,,,0.550134,,,
IMN,1973,,,,,,,,,,,,,,32871.5,,,,,,,,,,,,,,,,,0.541171,,,
IMN,1974,,,,,,,,,,,,,,30257.8,,,,,,,,,,,,,,,,,0.531332,,,
IMN,1975,,,,,,,,,,,,,,30890.4,,,,,,,,,,,,,,,,,0.522709,,,
IMN,1976,,,,,,,,,,,,,,33219.1,,,,,,,,,,,,,,,,,0.517131,,,
IMN,1977,,,,,,,,,,,,,,33683.8,,,,,,,,,,,,,,,,,0.513108,,,
IMN,1978,,,,,,,,,,,,,,34624.2,,,,,,,,,,,,,,,,,0.509341,,,
IMN,1979,,,,,,,,,,,,,,35619.8,,,,,,,,,,,,,,,,,0.506313,,,
IMN,1980,0.0908,0.3222,0.4732,0.2046,,,,0.4447,,10666.2,236575,83980.8,26066,34000.5,22.1799,0.4092,0,,,,,,,,,,,,,,0.504393,,,
IMN,1981,0.0905,0.3222,0.4733,0.2045,,,,0.4462,,10426.3,230731,82145.8,25492.3,37374.8,22.1296,0.409,0,,,,,,,,,,,,,,0.503937,,,
IMN,1982,0.0902,0.3218,0.475,0.2032,,,,0.4474,,10506.7,233175,83200.3,25853,35963.7,22.1931,0.4064,0,,,,,,,,,,,,,,0.504611,,,
IMN,1983,0.0913,0.323,0.4719,0.2051,,,,0.4467,,11016.6,245182,86746,26856.7,40326.6,22.2557,0.4102,0,,,,,,,,,,,,,,0.505971,,,
IMN,1984,0.0934,0.3266,0.4703,0.2031,,,,0.4511,,11528.9,264969,92697.7,28382.2,43418,22.9831,0.4062,0,,,,,,,,,,,,,,0.507688,,,
IMN,1985,0.0937,0.3287,0.4724,0.1989,,,,0.4558,,11168.2,262927,92275.9,28074.8,43778.6,23.5426,0.3978,0,,,,,,,,,,,,,,0.509439,,,
IMN,1986,0.0934,0.3252,0.4731,0.2017,,,,0.4511,,13515.2,312859,108942,33503.1,51769.3,23.1487,0.4034,0,,,,,,,,,,,,,,0.510965,,,
IMN,1987,0.0927,0.325,0.4719,0.2031,,,,0.4493,,14676.5,334948,117425,36131.2,59849.6,22.8221,0.4062,0,,,,,,,,,,,,,,0.512546,,,
IMN,1988,0.0933,0.3244,0.4674,0.2082,,,,0.4446,,16544.8,370648,128893,39733,66058.5,22.4027,0.4164,0,,,,,,,,,,,,,,0.514287,,,
IMN,1989,0.0943,0.326,0.4669,0.2071,,,,0.4448,,17218.5,392054,135512,41570.5,73422.6,22.7693,0.4142,0,,,,,,,,,,,,,,0.515873,,,
IMN,1990,0.0922,0.325,0.4656,0.2093,,,,0.4437,,17731.2,390487,137672,42358.4,76458.3,22.0226,0.4186,0,,,,,,,,,,,,,,0.51702,,,
IMN,1991,0.0914,0.323,0.4665,0.2105,,,,0.4412,,29693,644689,227829,70529.6,70840,21.7119,0.421,0,,,,,,,,,,,,,,0.517474,,,
IMN,1992,0.0951,0.332,0.4624,0.2055,,,,0.45,,30683.3,710306,247866,74655.2,73970.5,23.1496,0.411,0,,,,,,,,,,,,,,0.517602,,,
IMN,1993,0.0963,0.3345,0.4667,0.1988,,,,0.4578,,31059.4,752244,261290,78117.1,75339,24.2196,0.3976,0,,,,,,,,,,,,,,0.517698,,,
IMN,1994,0.1007,0.3417,0.4646,0.1937,,,,0.4658,,33035.4,858706,291396,85274.8,82771.8,25.9935,0.3874,0,,,,,,,,,,,,,,0.517771,,,
IMN,1995,0.0975,0.3386,0.4658,0.1956,0.2305,0.5773,0.0409,0.463,0.7421,34287.5,854469,296761,87646.9,86740.4,24.9207,0.3912,0,,,,,,,,,,,,,,0.517839,,,
IMN,1996,0.1008,0.3403,0.4644,0.1953,0.2308,0.5776,0.0409,0.4639,0.7423,36693.8,947400,319642,93942.2,93076.2,25.819,0.3906,0,,,,,,,,,,,,,,0.517919,,,
IMN,1997,0.1068,0.3481,0.4599,0.1919,0.2321,0.5788,0.0409,0.4717,0.7429,38082.6,1.05956e+06,345422,99225.2,98841.7,27.8226,0.3838,0,,,,,,,,,,,,,,0.518018,,,
IMN,1998,0.1081,0.3495,0.4579,0.1926,0.2324,0.5791,0.0409,0.4714,0.743,43250.8,1.21388e+06,392386,112281,111400,28.066,0.3852,0,,,,,,,,,,,,,,0.518123,,,
IMN,1999,0.1088,0.3499,0.4577,0.1924,0.2325,0.5793,0.0409,0.472,0.7431,47854.6,1.35286e+06,435190,124362,124122,28.2702,0.3848,0,,,,,,,,,,,,,,0.518217,,,
IMN,2000,0.113,0.3557,0.4551,0.1892,0.2337,0.5804,0.0408,0.4786,0.7436,48837.5,1.45785e+06,459038,129063,129051,29.8511,0.3784,0,,,,,,,,,,,,,,0.518281,,,
IMN,2001,0.1086,0.3511,0.4596,0.1893,0.233,0.5797,0.0409,0.476,0.7433,51474.8,1.47627e+06,477402,135961,136076,28.6794,0.3786,0,,,,,,,,,,,,,,0.518268,,,
IMN,2002,0.105,0.3461,0.4621,0.1919,0.2317,0.5784,0.0409,0.471,0.7427,55934.3,1.53049e+06,504338,145738,145711,27.3622,0.3838,0,,,,,,,,,,,,,,0.517294,,,
IMN,2003,0.1075,0.3476,0.4637,0.1887,0.2319,0.5787,0.0409,0.4747,0.7428,57014.3,1.62446e+06,525134,151071,150551,28.4921,0.3774,0,,,,,,,,,,,,,,0.515389,,,
IMN,2004,0.1116,0.3504,0.4689,0.1808,0.2325,0.5792,0.0409,0.4829,0.743,55752.4,1.72046e+06,540180,154182,153650,30.8589,0.3616,0,,,,,,,,,,,,,,0.513261,,,
