iso3,year,wpp_projection,pop_wpp,share_0_14,share_15_24,share_15_29,share_15_64,share_65p,youth_bulge_15_24_adult,youth_bulge_15_29_adult,male_share_15_29,dependency_ratio,median_age,tfr,life_expectancy,net_migration,crude_birth_rate,crude_death_rate,pop_growth,net_migration_rate,pop_wpp_lo80,pop_wpp_hi80,pop_wpp_low_var,pop_wpp_high_var,urban_share,urban_share_imputed,urban_pop_growth,creg_ethfrac,creg_ethpol,creg_relfrac,creg_relpol,hief_efindex,epr_excluded_share,epr_discriminated_share,epr_monopoly_dominant,epr_n_groups,epr_largest_group,v2stfisccap,v2svstterr,v2clrspct,v2stcritrecadm,v2x_rule,v2cacamps,v2pepwrsoc,v2xpe_exlsocgr,v2exl_legit_nationalist,rivalries_active,rivalries_spatial,rivalry_years_cum,trust_wvs,trust_wvs_interp,trust_wvs_mean,al_ethnic,al_language,al_religion,colonial_ruler,indep_year,indep_violent,former_colony,rugged,log_mountainous,years_since_indep,state_age,state_capacity_index,cohesion_index,asabiya_proxy
SLE,1998,0,4.30936,0.436792,0.189731,0.262297,0.527184,0.0360234,0.336876,0.46572,0.130315,0.89687,17.9753,6.49532,42.7144,-0.076766,0.0463,0.022112,0.00632,-0.01787,,,,,0.351028,0,0.0121451,0.800498,0.577343,0.519164,0.804998,0.8,0,0,0,4,0.38,-0.427,0.56143,-0.418,0.677,0.228,1.588,1.176,0.352,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,37,38,-1.56364,-0.324254,0.245286
SLE,1999,0,4.32673,0.438153,0.189945,0.26254,0.526254,0.0355932,0.338072,0.467279,0.130173,0.900223,17.8963,6.42261,41.9622,-0.084926,0.046127,0.022437,0.00402,-0.019668,,,,,0.353133,0,0.00999971,0.800559,0.577204,0.513277,0.795887,0.801,0,0,0,4,0.38,-0.427,0.59766,-0.257,0.677,0.24,1.588,1.176,0.352,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,38,39,-1.41054,-0.326115,0.255938
SLE,2000,0,4.5205,0.438663,0.190397,0.263157,0.526137,0.0352003,0.339184,0.468804,0.130635,0.900646,17.864,6.35454,44.8341,0.083013,0.045045,0.020008,0.04381,0.018766,,,,,0.355328,0,0.0500069,0.800616,0.577075,0.507618,0.7878,0.801,0,0,0,4,0.38,-0.427,0.63571,-0.257,0.258,0.246,1.588,1.176,0.307,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,39,40,-1.28678,-0.326115,0.26595
SLE,2001,0,4.86493,0.43903,0.19087,0.263792,0.52611,0.0348599,0.34025,0.470243,0.131098,0.900743,17.8388,6.30549,45.4476,0.227791,0.044013,0.019156,0.07343,0.048541,,,,,0.357637,0,0.0799074,0.80067,0.576956,0.502257,0.780836,0.801,0,0,0,4,0.38,-0.427,0.63571,-0.257,0.258,0.246,1.588,1.176,0.307,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,40,41,-1.28678,-0.326115,0.26595
SLE,2002,0,5.07794,0.439196,0.19138,0.26452,0.526268,0.0345363,0.341261,0.471681,0.131633,0.900174,17.8241,6.22963,46.1739,0.086578,0.044281,0.01885,0.04285,0.017415,,,,,0.360083,0,0.0496684,0.800719,0.576849,0.497257,0.775073,0.801,0.42,0,1,3,0.38,-0.525,0.81654,0.641,0.258,0.41,0.823,1.592,0.257,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,41,42,-0.526536,-1.29956,0.249435
SLE,2003,0,5.27744,0.439077,0.191834,0.265274,0.526694,0.0342295,0.341998,0.472923,0.132171,0.898637,17.8258,6.08663,46.7843,0.069185,0.043473,0.018305,0.03854,0.013362,,,,,0.362691,0,0.0457522,0.800764,0.576754,0.492668,0.770567,0.801,0.42,0,1,3,0.38,-0.525,0.85429,0.909,0.258,0.428,0.219,1.592,0.257,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,42,43,-0.345049,-1.29956,0.26327
SLE,2004,0,5.43399,0.438539,0.192347,0.266021,0.527531,0.0339307,0.342582,0.473802,0.132701,0.895625,17.8516,5.91882,47.4853,0.023897,0.042465,0.017695,0.02923,0.004462,,,,,0.365491,0,0.036926,0.800804,0.576672,0.488531,0.76735,0.801,0.42,0,1,3,0.38,-0.525,0.85429,0.909,0.258,0.436,0.219,1.592,0.257,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,43,44,-0.345049,-1.29956,0.26327
SLE,2005,0,5.56943,0.437773,0.192908,0.26685,0.528578,0.0336492,0.343114,0.474631,0.133261,0.891868,17.8875,5.80724,48.306,-0.001805,0.04197,0.017026,0.02462,-0.000328,,,,,0.368486,0,0.0327775,0.80084,0.576604,0.484877,0.765438,0.801,0.42,0,1,3,0.38,-0.525,0.92833,0.909,0.258,0.4,0.219,1.592,0.257,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,44,45,-0.104231,-1.29956,0.28567
SLE,2006,0,5.6795,0.436852,0.19345,0.267697,0.52974,0.033408,0.343516,0.475358,0.133809,0.887719,17.9263,5.73732,49.5472,-0.034052,0.041807,0.016182,0.01957,-0.006054,,,,,0.371704,0,0.0282664,0.80087,0.576551,0.481726,0.764827,0.801,0,0,0,3,0.38,-0.525,0.92833,-0.317,0.258,0.363,0.219,1.592,0.257,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,45,46,-0.372776,-0.326115,0.378487
SLE,2007,0,5.8192,0.435699,0.194045,0.26863,0.531109,0.0331918,0.343867,0.476041,0.134388,0.882852,17.9688,5.64293,50.0239,-0.006042,0.041058,0.015709,0.0243,-0.001051,,,,,0.375123,0,0.0334564,0.800894,0.576514,0.479093,0.765496,0.801,0,0,0,3,0.38,-0.525,0.92833,0.901,0.049,0.378,0.219,1.436,0.316,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,46,47,-0.105983,-0.326115,0.422713
SLE,2008,0,5.97024,0.434363,0.194707,0.269602,0.532615,0.0330225,0.344226,0.476635,0.134968,0.87753,18.0169,5.56291,50.6927,0.001182,0.040589,0.015167,0.02562,0.000201,,,,,0.378726,0,0.0351831,0.800912,0.576494,0.47698,0.76741,0.801,0,0,0,4,0.3,-0.525,0.92833,0.909,-0.399,0.354,0.219,1.183,0.344,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,47,48,-0.104231,-0.326115,0.423015
SLE,2009,0,6.14105,0.432866,0.195308,0.270593,0.534228,0.0329059,0.344377,0.477124,0.135513,0.87186,18.0769,5.44801,51.3124,0.018145,0.039853,0.014642,0.02821,0.002996,,,,,0.382496,0,0.038115,0.800925,0.576492,0.475384,0.770519,0.801,0,0,0,4,0.3,-0.405,0.93083,1.079,-0.399,0.362,0.219,1.183,0.344,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,48,49,-0.0287206,-0.326115,0.436163
SLE,2010,0,6.30438,0.431211,0.195879,0.271575,0.536008,0.0327807,0.344379,0.477462,0.136005,0.865643,18.1503,5.32695,51.9272,0.007983,0.039115,0.014152,0.02625,0.001283,,,,,0.386417,0,0.0364468,0.80093,0.576509,0.474295,0.774763,0.801,0,0,0,4,0.3,-0.337,0.9275,1.079,-0.399,0.371,0.219,1.066,0.357,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,49,50,-0.0224714,-0.326115,0.437261
SLE,2011,0,6.47013,0.429185,0.196638,0.272763,0.538197,0.0326171,0.344486,0.477848,0.136625,0.858054,18.2353,5.20867,52.5936,0.006895,0.038518,0.013647,0.02595,0.001079,,,,,0.390472,0,0.0363903,0.800929,0.576547,0.473697,0.780071,0.801,0,0,0,4,0.3,-0.337,0.9275,1.079,-0.399,0.371,0.219,1.066,0.357,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,50,51,-0.0224714,-0.326115,0.437261
SLE,2012,0,6.63203,0.426777,0.197543,0.274112,0.540734,0.032489,0.344619,0.478195,0.137355,0.849338,18.3313,5.06418,53.159,0.000988,0.037775,0.013212,0.02472,0.000151,,,,,0.394644,0,0.0353436,0.80092,0.576606,0.473566,0.786362,0.801,0,0,0,4,0.3,-0.337,0.93333,1.079,-0.399,0.371,0.219,1.066,0.357,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,51,52,-0.00350901,-0.326115,0.440601
SLE,2013,0,6.79607,0.423779,0.198702,0.275692,0.544134,0.0320875,0.344836,0.478447,0.138195,0.837783,18.4473,4.87336,54.0515,0.002773,0.0366,0.012581,0.02443,0.000413,,,,,0.398916,0,0.0352004,0.800903,0.576687,0.473877,0.793552,0.801,0.3,0,0,4,0.3,-0.337,0.97667,0.385,-0.399,0.305,0.219,1.066,0.366,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,52,53,-0.0145587,-1.02143,0.32919
SLE,2014,0,6.9567,0.420314,0.200075,0.277425,0.548064,0.0316229,0.345143,0.478577,0.139118,0.824606,18.584,4.70274,54.2809,0.000485,0.03562,0.012332,0.02336,7.1e-05,,,,,0.403272,0,0.0342214,0.800903,0.576687,0.473877,0.793552,0.801,0.3,0,0,4,0.3,-0.337,0.97667,0.385,-0.399,0.305,0.219,1.066,0.366,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,53,54,-0.0145587,-1.02143,0.32919
SLE,2015,0,7.11861,0.416397,0.201495,0.279277,0.552139,0.0314642,0.345261,0.478539,0.14012,0.811139,18.7455,4.54807,55.454,-0.000356,0.034658,0.0116,0.02301,-5.1e-05,,,,,0.40767,0,0.0338516,0.800903,0.576687,0.473877,0.793552,0.801,0.3,0,0,4,0.3,-0.457,0.97667,0.385,-0.399,0.305,0.219,1.066,0.366,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,54,55,-0.0447002,-1.02143,0.325204
SLE,2016,0,7.29205,0.412371,0.202789,0.281014,0.556278,0.0313509,0.345098,0.478217,0.141085,0.797661,18.9178,4.46622,56.9368,0.004657,0.034194,0.010769,0.02407,0.000646,,,,,0.412294,0,0.0353521,0.800903,0.576687,0.473877,0.793552,0.801,0.04,0,0,4,0.3,-0.457,0.97667,0.385,-0.399,0.301,0.219,1.066,0.366,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,55,56,-0.0447002,-0.418824,0.417313
SLE,2017,0,7.46655,0.408164,0.204018,0.282725,0.560542,0.0312937,0.34472,0.477709,0.142,0.783987,19.1031,4.38907,57.761,0.001234,0.033808,0.010329,0.02365,0.000167,,,,,0.417107,0,0.0352537,0.800903,0.576687,0.473877,0.793552,0.801,0.04,0,0,4,0.3,-0.341,0.98375,0.536,-0.399,0.327,0.219,1.165,0.368,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,56,57,0.04054,-0.418824,0.432057
SLE,2018,0,7.64258,0.403983,0.204922,0.284254,0.564712,0.0313045,0.343819,0.476922,0.142781,0.770813,19.3006,4.29434,59.0587,-0.002741,0.03334,0.009676,0.0233,-0.000363,,,,,0.422011,0,0.0349911,0.800903,0.576687,0.473877,0.793552,0.801,0.04,0,0,4,0.3,0.08,0.935,1.707,-0.048,0.446,0.219,1.493,0.342,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,57,58,0.244223,-0.418824,0.4683
SLE,2019,0,7.82141,0.40009,0.205402,0.285404,0.568512,0.0313977,0.342387,0.475744,0.143369,0.758976,19.5042,4.19221,59.5935,-0.002238,0.032808,0.00939,0.02313,-0.000289,,,,,0.427018,0,0.0349254,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,0.501,0.94,1.29,-0.81,0.436,0.219,1.493,0.355,0.143,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,58,59,0.274891,-0.326115,0.490675
SLE,2020,0,8.00371,0.396178,0.20588,0.28653,0.572401,0.0314211,0.340961,0.474528,0.143942,0.747028,19.7106,4.08046,59.6935,0.001292,0.032196,0.009319,0.02304,0.000163,,,,,0.43213,0,0.0349393,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,0.358,0.93571,1.516,-0.968,0.539,0.143,1.493,0.33,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,59,60,0.274523,-0.326115,0.490608
SLE,2021,0,8.18549,0.391974,0.206277,0.287701,0.576417,0.0316087,0.339257,0.473172,0.14453,0.734855,19.9242,3.97791,60.2596,-0.001544,0.031644,0.008996,0.02246,-0.000191,,,,,0.437345,0,0.0344559,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,0.885,0.96286,1.379,-1.075,0.564,-0.175,1.493,0.325,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,60,61,0.465192,-0.326115,0.525278
SLE,2022,0,8.36812,0.387599,0.206442,0.288678,0.580506,0.0318957,0.337102,0.471387,0.145004,0.722636,20.1549,3.87584,61.2748,-0.004,0.031071,0.008523,0.02207,-0.000483,,,,,0.442666,0,0.0341586,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.346,0.91,1.68,-0.524,0.567,0.84,1.493,0.349,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,61,62,0.474988,-0.326115,0.527051
SLE,2023,0,8.55291,0.383085,0.206533,0.289576,0.584681,0.0322342,0.334784,0.469393,0.145439,0.710335,20.3871,3.79139,61.7858,-0.004,0.030601,0.008287,0.02184,-0.000473,,,,,0.448093,0,0.0340269,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.483,0.95667,1.403,-0.63,0.553,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,62,63,0.600521,-0.326115,0.549607
SLE,2024,1,8.73114,0.378735,0.2063,0.290133,0.58865,0.0326158,0.332063,0.467003,0.145723,0.698804,20.6077,3.70337,61.9638,-0.011,0.030108,0.008211,0.02062,-0.001273,8.60286,8.86073,8.71444,8.74784,0.453627,0,0.0328985,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.966,1.634,-0.454,0.558,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,63,64,0.6993,-0.326115,0.567052
SLE,2025,1,8.90845,0.374324,0.205949,0.290625,0.592623,0.0330528,0.329163,0.464498,0.145997,0.687413,20.8284,3.60888,62.1503,-0.011309,0.029512,0.008126,0.0201,-0.001282,8.66168,9.15725,8.87508,8.94182,0.459268,0,0.0324627,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.955,1.634,-0.454,0.535,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,64,65,0.663522,-0.326115,0.560771
SLE,2026,1,9.08504,0.369857,0.205583,0.290907,0.596605,0.0335384,0.326248,0.461652,0.146144,0.676151,21.0526,3.53183,62.329,-0.012277,0.029047,0.008054,0.01963,-0.001365,8.73533,9.42993,9.03472,9.13537,0.463993,1,0.029865,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.955,1.634,-0.454,0.535,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,65,66,0.663522,-0.326115,0.560771
SLE,2027,1,9.26434,0.365433,0.205032,0.290935,0.600508,0.0340592,0.323106,0.458478,0.146137,0.665258,21.2911,3.46558,62.5096,-0.010261,0.02865,0.007989,0.01954,-0.001118,8.81435,9.70733,9.1967,9.33202,0.469279,1,0.0308713,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.955,1.634,-0.454,0.535,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,66,67,0.663522,-0.326115,0.560771
SLE,2028,1,9.43371,0.361343,0.204247,0.290431,0.604023,0.0346339,0.319807,0.454752,0.145861,0.655567,21.5293,3.3737,62.6815,-0.018711,0.028045,0.007928,0.01812,-0.002001,8.89585,9.9764,9.34831,9.51916,0.474571,1,0.0293311,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.955,1.634,-0.454,0.535,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,67,68,0.663522,-0.326115,0.560771
SLE,2029,1,9.60793,0.357331,0.203506,0.289652,0.607423,0.0352465,0.316658,0.450702,0.145444,0.6463,21.7795,3.29874,62.8459,-0.012956,0.02753,0.007871,0.0183,-0.001361,8.98282,10.2415,9.49303,9.72274,0.47987,1,0.0294023,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.955,1.634,-0.454,0.535,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,68,69,0.663522,-0.326115,0.560771
SLE,2030,1,9.78179,0.353535,0.202505,0.288542,0.610583,0.0358814,0.313251,0.446338,0.144841,0.637778,22.0364,3.23499,63.0039,-0.01303,0.027105,0.007828,0.01793,-0.001344,9.079,10.5026,9.637,9.92648,0.485173,1,0.0289236,0.800903,0.576687,0.473877,0.793552,0.801,0,0,0,4,0.3,1.554,0.955,1.634,-0.454,0.535,0.639,1.392,0.333,0,0,0,0,,,,0.8191,0.7634,0.5395,GBR,1961,0,1,0.498,0.993252,69,70,0.663522,-0.326115,0.560771
SLV,1950,0,2.20952,0.432526,0.188205,0.261407,0.528569,0.0389044,0.331655,0.460651,0.127188,0.8919,18.1368,6.2959,44.195,-0.004526,0.046941,0.021042,0.02383,-0.002073,,,,,0.362319,1,,0.208555,0.403546,0.0165359,0.0330616,0.209,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,176,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,110,111,-0.195191,0.106648,0.483889
SLV,1951,0,2.26109,0.434868,0.189063,0.261443,0.526989,0.0381431,0.334546,0.462623,0.12768,0.897573,18.0083,6.31918,43.81,-0.005659,0.047019,0.021414,0.02307,-0.002531,,,,,0.364075,1,0.0279099,0.206024,0.398421,0.0177673,0.0355147,0.206,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,177,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,111,112,-0.195191,0.110371,0.484566
SLV,1952,0,2.31481,0.437224,0.190144,0.261379,0.525363,0.0374126,0.337868,0.464445,0.128145,0.903444,17.8814,6.36336,44.7525,-0.006908,0.047225,0.020728,0.02348,-0.003019,,,,,0.365835,1,0.0283014,0.203531,0.393374,0.0190889,0.0381459,0.204,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,178,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,112,113,-0.195191,0.112852,0.485017
SLV,1953,0,2.36916,0.439707,0.191133,0.261255,0.523592,0.0367004,0.341131,0.466282,0.128588,0.909883,17.7533,6.39416,44.9885,-0.00839,0.047324,0.020535,0.02321,-0.003583,,,,,0.367598,1,0.0280141,0.201078,0.388407,0.020507,0.040967,0.201,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,179,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,113,114,-0.195191,0.116575,0.485693
SLV,1954,0,2.42651,0.442221,0.191681,0.261188,0.521769,0.0360102,0.34365,0.468264,0.129011,0.916558,17.644,6.42985,45.5112,-0.00805,0.047396,0.020123,0.02392,-0.003357,,,,,0.369365,1,0.0287135,0.199316,0.384358,0.0220282,0.0439906,0.199,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,180,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,114,115,-0.195191,0.119056,0.486144
SLV,1955,0,2.48668,0.444774,0.191887,0.261098,0.519879,0.0353475,0.345602,0.470254,0.129386,0.923526,17.5446,6.47487,46.0333,-0.008004,0.047467,0.019711,0.0245,-0.003258,,,,,0.371136,1,0.0292792,0.198922,0.382125,0.0236598,0.0472308,0.199,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,181,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,115,116,-0.195191,0.119056,0.486144
SLV,1956,0,2.54965,0.447277,0.191805,0.261135,0.518012,0.0347111,0.347019,0.472452,0.129793,0.930459,17.4462,6.49917,46.5608,-0.007948,0.047449,0.01929,0.025,-0.003156,,,,,0.372909,1,0.0297725,0.198513,0.379948,0.0254095,0.0507023,0.199,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,182,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,116,117,-0.195191,0.119056,0.486144
SLV,1957,0,2.61538,0.449766,0.191459,0.261268,0.516128,0.0341056,0.34796,0.47483,0.130209,0.937504,17.3409,6.53558,47.1171,-0.008192,0.047478,0.018857,0.02545,-0.003172,,,,,0.374687,1,0.0302079,0.19809,0.377825,0.0272852,0.0544198,0.198,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,183,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,117,118,-0.195191,0.120297,0.48637
SLV,1958,0,2.68195,0.452365,0.190898,0.261238,0.514083,0.0335518,0.348586,0.477029,0.130504,0.945211,17.2225,6.56377,47.6866,-0.010194,0.047403,0.018418,0.02513,-0.003849,,,,,0.376467,1,0.0298758,0.197655,0.375755,0.0292955,0.0583991,0.198,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,184,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,118,119,-0.195191,0.120297,0.48637
SLV,1959,0,2.75313,0.454477,0.190453,0.261284,0.512489,0.0330341,0.349121,0.47896,0.130794,0.951263,17.1231,6.59054,47.9708,-0.007726,0.04716,0.018124,0.02619,-0.002843,,,,,0.378251,1,0.0309222,0.197206,0.373735,0.0314499,0.0626585,0.197,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.147,1.167,0.532,0.695,0.2,1,1,185,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,119,120,-0.195191,0.121538,0.486595
SLV,1960,0,2.82979,0.456158,0.190084,0.261411,0.511304,0.0325381,0.349521,0.480674,0.131072,0.955785,17.0443,6.61771,48.2923,-0.004885,0.047019,0.017807,0.02747,-0.00175,,,,,0.383841,0,0.042134,0.196745,0.371762,0.0337573,0.0672139,0.197,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.135,1.167,0.532,0.66,0.2,1,1,186,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,120,121,-0.195191,0.121538,0.486595
SLV,1961,0,2.91024,0.45778,0.189512,0.261343,0.510152,0.0320678,0.349511,0.481986,0.131215,0.960198,16.9714,6.64381,48.6332,-0.004159,0.046975,0.017493,0.02803,-0.001449,,,,,0.385217,0,0.0316128,0.196273,0.369835,0.0362286,0.0720854,0.196,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.761,0.236,0.135,1.167,0.532,0.66,0.2,1,1,187,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,121,122,-0.195191,0.122778,0.486821
SLV,1962,0,2.98817,0.458997,0.187571,0.259853,0.508798,0.0322057,0.346709,0.480316,0.130469,0.965418,16.9358,6.67498,49.0013,-0.010307,0.047122,0.017203,0.02642,-0.003495,,,,,0.386417,0,0.0295336,0.19579,0.367952,0.0388739,0.0772914,0.196,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.66,0.2,1,1,188,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,122,123,-0.146126,0.122778,0.495749
SLV,1963,0,3.06919,0.460474,0.185751,0.258023,0.507164,0.0323619,0.344284,0.47824,0.129384,0.971747,16.8786,6.69007,49.3803,-0.009774,0.047021,0.017043,0.02675,-0.003227,,,,,0.387438,0,0.0293939,0.195298,0.366112,0.0417049,0.0828529,0.195,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.66,0.2,1,1,189,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,123,124,-0.146126,0.124019,0.495975
SLV,1964,0,3.15457,0.461473,0.185047,0.256806,0.506017,0.0325103,0.343617,0.476867,0.128537,0.976218,16.7929,6.68399,49.7498,-0.007937,0.046804,0.016813,0.02744,-0.002551,,,,,0.388336,0,0.029753,0.194795,0.364311,0.0447333,0.0887903,0.195,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.66,0.2,1,1,190,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,124,125,-0.146126,0.124019,0.495975
SLV,1965,0,3.24436,0.462547,0.184841,0.255701,0.504789,0.0326638,0.343921,0.475764,0.127682,0.981027,16.7052,6.63608,50.2076,-0.00556,0.046297,0.016498,0.02806,-0.001738,,,,,0.38916,0,0.0301861,0.194283,0.362549,0.0479715,0.0951256,0.194,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.634,0.2,1,1,191,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,125,126,-0.146126,0.12526,0.496201
SLV,1966,0,3.33756,0.464049,0.184627,0.254329,0.503114,0.0328368,0.344485,0.474539,0.126657,0.987621,16.6402,6.56547,50.6715,-0.003945,0.045689,0.016167,0.02832,-0.001199,,,,,0.389963,0,0.0303828,0.193763,0.360824,0.0514326,0.101881,0.194,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.634,0.2,1,1,192,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,126,127,-0.146126,0.12526,0.496201
SLV,1967,0,3.43281,0.465666,0.184458,0.253079,0.501337,0.0329972,0.345212,0.473634,0.125692,0.994668,16.5765,6.48681,50.8441,-0.003192,0.045063,0.015988,0.02814,-0.000943,,,,,0.390794,0,0.0302663,0.193235,0.359134,0.0551301,0.109081,0.193,0.1,0.1,1,2,0.9,-0.251,0.99167,-0.537,0.236,0.144,1.167,0.532,0.634,0.2,1,1,193,,0.141148,0.141148,0.1978,0,0.3559,ESP,1840,1,1,1.75,2.4248,127,128,-0.146126,0.126501,0.496427
