iso3,year,debt_gdp,debt_gdp_gen,debt_gdp_cgov,gov_rev_gdp,gov_exp_gdp,gov_tax_gdp,gov_balance_gdp,ca_gdp,ltrate,strate,cbrate,infl,reer,usdfx,ngdp_usd,crisis_bank,crisis_currency,crisis_sovdebt,ext_debt_gni,debt_service_gni,debt_service_exports,st_debt_reserves,reserves_months,reserves_usd,fdi_in_gdp,credit_priv_gdp,interest_rev,debt_gdp_cgov_wdi,real_rate_wdi,ca_gdp_wdi,g_real_wdi,debt_gdp_hpdd,lv_output_loss,lv_fiscal_cost,lv_peak_npl,lv_debt_increase,lv_bank_onset,lv_bank_active,credit_gdp_jst,debt_gdp_jst,ltrate_jst,stir_jst,crisis_jst,g_real,r_real_lt,r_minus_g,implicit_rate,r_minus_g_eff,fx_depr,debt_gdp_change,crisis_any,crisis_twin
CAN,2015,0.92029,0.92029,0.424585,0.399566,0.400184,0.281514,-0.000618456,-0.0349511,0.0152169,0.00503333,0.005,0.0111858,100,1.27911,1.55611e+06,0,0,0,,,,,1.54393,7.97535e+10,0.0385389,,0.0668486,0.559916,0.0367453,-0.0351399,0.0064997,0.914993,,,,,0,0,0.957917,0.911923,0.0202333,0.00503333,0,0.00659177,0.00398653,-0.00260524,0.0312253,0.013226,0.146988,0.06488,0,0
CAN,2016,0.92397,0.92397,0.413609,0.402999,0.407532,0.285499,-0.00453312,-0.0308827,0.0125176,0.005,0.005,0.0143544,98.1298,1.32481,1.52892e+06,0,0,0,,,,,1.6508,8.27181e+10,0.0223835,,0.0621312,0.560236,0.0196891,-0.0309311,0.0103855,,,,,,0,0,0.986842,0.917326,0.0180417,0.005,0,0.0100139,-0.00181081,-0.0118247,0.0272075,0.00265736,0.0351053,0.00368,0,0
CAN,2017,0.90942,0.90942,0.3895,0.403431,0.404553,0.286263,-0.00112163,-0.0280281,0.0178365,0.00516667,0.01,0.0160338,99.5924,1.2981,1.64906e+06,0,,,,,,,1.59591,8.66777e+10,0.0153752,,0.057258,0.544626,0.0012575,-0.0280343,0.0303383,,,,,,0,0,0.989722,0.888412,0.0218083,0.0071,0,0.0303988,0.00177431,-0.0286245,0.0250004,-0.0215737,-0.0203689,-0.01455,0,0
CAN,2018,0.90776,0.90776,0.366253,0.410222,0.406624,0.290338,0.00359891,-0.0237691,0.0227791,0.0179376,0.0175,0.0224253,98.9903,1.29571,1.72544e+06,0,,,,,,,1.43503,8.39256e+10,0.0246931,,0.0593568,0.531515,,-0.0238507,0.0274296,,,,,,0,0,1.01095,0.888319,0.02325,0.0140167,0,0.0242955,0.000346108,-0.0239494,0.0267747,-0.0200414,-0.00184208,-0.00166,0,0
CAN,2019,0.9021,0.9021,0.533623,0.405724,0.405896,0.285658,-0.000172893,-0.0195296,0.0158888,0.0189031,0.0175,0.0195588,98.1365,1.32694,1.74354e+06,0,,,,,,,1.44776,8.52971e+10,0.0280677,,0.060895,0.533623,,-0.019517,0.0190843,,,,,,0,0,1.02728,0.868206,0.0172583,0.0165583,0,0.0186141,-0.0035996,-0.0222137,0.027217,-0.0111028,0.0238145,-0.00566,0,0
CAN,2020,1.182,1.182,0.745544,0.414133,0.523623,0.297573,-0.109491,-0.0201695,0.00753109,0.00635252,0.0025,0.00723217,97.0889,1.34068,1.65627e+06,0,,,,,,,1.76069,9.04281e+10,0.0175897,,0.0551828,0.745544,,-0.0201049,-0.0503823,,,,,,0,0,1.1248,1.1746,0.0107583,0.00419167,0,-0.0503823,0.000296776,0.0506791,0.0253331,0.0683533,0.0103014,0.2799,0,0
CAN,2021,1.13483,1.13483,0.687796,0.425191,0.454381,0.30433,-0.0291901,0.000147788,0.0135881,0.00209265,0.0025,0.0340148,101.793,1.25372,2.00772e+06,,,,,,,,1.72004,1.06615e+11,0.0297618,,0.0497667,0.687796,,-0.0002196,0.0595053,,,,,,0,0,,,,,,0.0595053,-0.0197548,-0.0792601,0.0179021,-0.075088,-0.0670596,-0.04717,,
CAN,2022,1.07368,1.07368,0.59944,0.41143,0.410344,0.297721,0.00108592,-0.00366511,0.0277059,0.0255652,0.0425,0.068028,101.153,1.30183,2.16102e+06,,,,,,,,1.46542,1.06952e+11,0.0231756,,0.0579267,0.597041,,-0.0044419,0.0418904,,,,,,0,0,,,,,,0.0418904,-0.0377538,-0.0796442,0.0210012,-0.0859219,0.0376589,-0.06115,,
CAN,2023,1.07495,1.07495,0.624731,0.419188,0.424915,0.301971,-0.0057269,-0.00725518,0.0336119,0.0502146,0.05,0.03879,97.5806,1.34994,2.14242e+06,,,,,,,,1.55715,1.17551e+11,0.020198,,0.0738986,0.611023,,-0.0070117,0.0152875,,,,,,0,0,,,,,,0.0152875,-0.00498474,-0.0202722,0.0288516,-0.0248548,0.0362876,0.001267,,
CAN,2024,1.06078,1.06078,0.649003,0.420669,0.443654,,-0.0229858,-0.00868673,0.0330758,0.0448614,0.0325,0.0236225,96.6899,1.36957,2.19705e+06,,,,,,,,1.54221,1.19778e+11,0.028103,,0.0836299,0.648872,,-0.004936,0.015548,,,,,,0,0,,,,,,0.015548,0.00923511,-0.00631289,0.0327276,-0.006653,0.0144367,-0.01417,,
CHE,1950,0.390804,0.390804,0.407728,0.0925907,0.085804,,0.014859,0.0133182,0.0267,0.025,0.015,-0.0152652,54.1087,4.289,5500.19,0,0,,,,,,,,,,,,,,,0.474593,,,,,,,0.807334,0.669255,0.0267,0.015,0,,0.0426158,,,,-6.99439e-05,-0.052825,0,0
CHE,1951,0.361403,0.361403,0.373411,0.0763569,0.086588,,-0.0035741,-0.00515966,0.0295,0.025,0.015,0.0478111,57.1257,4.369,5917.91,0,0,,,,,,,,,,,,,,,0.442083,,,,,,,0.82096,0.644839,0.0295,0.015,0,0.0810217,-0.0174756,-0.0984972,,,0.0184805,-0.029401,0,0
CHE,1952,0.340414,0.340414,0.34983,0.0813727,0.100154,,-0.011687,0.0256255,0.0284,0.025,0.015,0.0252377,58.315,4.285,6375.55,0,0,,,,,,,,,,,,,,,,,,,,,,0.830169,0.629,0.0284,0.015,0,0.00825709,0.00308448,-0.0051726,,,-0.0194136,-0.020989,0,0
CHE,1953,0.327367,0.327367,0.33464,0.076643,0.0794937,,0.0038312,0.0517836,0.0255,0.025,0.015,-0.00701831,58.5505,4.2931,6679.23,0,0,,,,,,,,,,,,,,,0.327367,,,,,,,0.826646,0.606558,0.0255,0.015,0,0.0354038,0.0327481,-0.00265567,,,0.00188923,-0.013047,0,0
CHE,1954,0.309669,0.309669,0.316734,0.0850255,0.0780558,,0.0143824,0.0353741,0.0262,0.025,0.015,0.00736382,58.1458,4.28804,7086.1,0,0,,,,,,,,,,,,,,,0.309669,,,,,,,0.826362,0.575095,0.0262,0.015,0,0.0559748,0.0186985,-0.0372763,,,-0.00117933,-0.017698,0,0
CHE,1955,0.282598,0.282598,0.287285,0.076775,0.0724424,,0.011026,0.0204446,0.029825,0.025,0.015,0.00925757,58.4918,4.28588,7647.69,0,0,,,,,,,,,,,,,,,0.282599,,,,,,,0.83407,0.537785,0.0297,0.015,0,0.0675271,0.0203788,-0.0471483,,,-0.000505486,-0.027071,0,0
CHE,1956,0.258554,0.258554,0.262237,0.0830883,0.0679446,,0.0223876,0.0036911,0.03125,0.025,0.015,0.0151158,59.27,4.28529,8223.7,0,0,,,,,,,,,,,,,,,0.258571,,,,,,,0.851553,0.523681,0.0311,0.015,0,0.066278,0.0158939,-0.0503841,,,-0.000137904,-0.024044,0,0
CHE,1957,0.225049,0.225049,0.226453,0.0735937,0.0733836,,0.0066262,-0.00557091,0.036675,0.035,0.025,0.0196435,59.242,4.28613,8746.32,0,0,,,,,,,,,,,,,,,0.225049,,,,,,,0.87859,0.513165,0.0364,0.025,0,0.0397853,0.0167033,-0.023082,,,0.0001974,-0.033505,0,0
CHE,1958,0.204221,0.204221,0.204462,0.0833193,0.084718,,0.0058653,0.0260468,0.0315333,0.035,0.025,0.0183805,59.9691,4.28645,8991.6,0,0,,,,,,,,,,,,,,,,,,,,,,0.859504,0.492277,0.0319,0.025,0,-0.0214195,0.0129154,0.0343349,,,7.51232e-05,-0.020828,0,0
CHE,1959,0.187057,0.187057,0.18877,0.074981,0.0743233,,0.0071947,0.018732,0.0307667,0.03,0.02,-0.00645939,60.3731,4.32095,9473.3,0,0,,,,,,,,,,,,,,,,,,,,,,0.857658,0.466466,0.0308,0.02,0,0.0631779,0.0374681,-0.0257098,,,0.00801524,-0.017164,0,0
CHE,1960,0.162393,0.162393,0.163267,0.0833382,0.0710683,,0.0195355,0.00890682,0.030925,0.03,0.02,0.0143847,61.0554,4.31881,10425.1,0,0,,,,,,,2.36151e+09,,0.877885,,,,,,0.162393,,,,,,,0.856896,0.406407,0.0309,0.02,0,0.0699046,0.0163057,-0.0535988,,,-0.000494921,-0.024664,0,0
CHE,1961,0.139917,0.139917,0.140076,0.0764115,0.0796854,,0.00338779,-0.0181606,0.0295583,0.03,0.02,0.0184548,60.5101,4.31873,11728.1,0,0,,,,,,,2.76987e+09,,0.886652,,,,,0.0810867,0.139917,,,,,,,0.887216,0.38598,0.0296,0.02,0,0.081081,0.0109023,-0.0701787,,,-1.85238e-05,-0.022476,0,0
CHE,1962,0.120448,0.120448,0.120673,0.0832194,0.0809714,,0.0095033,-0.026349,0.0312417,0.03,0.02,0.0431562,61.2456,4.32382,12990.5,0,0,,,,,,,2.92433e+09,,0.892011,,,,,0.0478994,0.120448,,,,,,,0.900071,0.368338,0.0313,0.02,0,0.0478965,-0.0114216,-0.0593182,,,0.00117836,-0.019469,0,0
CHE,1963,0.108289,0.108289,0.107985,0.0777478,0.081988,,0.0025381,-0.0252946,0.0324667,0.03,0.02,0.0343972,61.2111,4.32129,14293.2,0,0,,,,,,,3.1284e+09,,0.89098,,,,,0.048792,0.108289,,,,,,,0.904803,0.365201,0.0325,0.02,0,0.0487955,-0.0018663,-0.0506618,,,-0.00058669,-0.012159,0,0
CHE,1964,0.0942587,0.0942587,0.0934814,0.0884089,0.0884627,,0.0076539,-0.0269634,0.0397083,0.035,0.025,0.0308134,61.2797,4.31886,15852.2,0,0,,,,,,,3.33044e+09,,0.870742,,,,,0.0525635,,,,,,,,0.916531,0.356471,0.0397,0.025,0,0.0525619,0.00862904,-0.0439328,,,-0.000560638,-0.0140303,0,0
CHE,1965,0.082802,0.082802,0.0825406,0.0770663,0.0832538,,0.000531301,-0.00427943,0.0394583,0.035,0.025,0.0341448,60.9573,4.32718,16945.3,0,0,,,,,,,3.45428e+09,,0.881763,,,,,0.0210455,,,,,,,,0.928079,0.352602,0.0395,0.025,0,0.0318226,0.00513814,-0.0266845,,,0.00192342,-0.0114567,0,0
CHE,1966,0.0761527,0.0761527,0.0759542,0.0742945,0.0894961,,-0.00872439,0.0068864,0.0416417,0.04,0.035,0.0477598,61.7578,4.32611,18201.3,0,0,,,,,,,3.56037e+09,,0.876292,,,,,0.0246146,,,,,,,,0.940403,0.354724,0.0416,0.035,0,0.0246052,-0.00583927,-0.0304445,,,-0.000246843,-0.0066493,0,0
CHE,1967,0.0726381,0.0726381,0.0717563,0.0699843,0.0867651,,-0.0106794,0.0145438,0.0460333,0.0375,0.03,0.040052,62.6426,4.32804,19583.7,0,0,,,,,,,3.71375e+09,,0.875536,,,,,0.0305592,,,,,,,,0.963279,0.358,0.0461,0.03,0,0.0305637,0.00575099,-0.0248127,,,0.00044626,-0.0035146,0,0
CHE,1968,0.0698611,0.0698611,0.0694041,0.0748499,0.0886795,,-0.007304,0.0353586,0.043725,0.0375,0.03,0.0239582,63.3328,4.31573,20971.2,0,0,,,,,,,4.81024e+09,,0.895841,,,,,0.0358803,,,,,,,,0.987089,0.355764,0.0437,0.03,0,0.0358839,0.0193043,-0.0165796,,,-0.00284945,-0.002777,0,0
CHE,1969,0.0708345,0.0708345,0.0669114,0.0779689,0.0945394,,-0.00977301,0.034814,0.049,0.0475,0.0375,0.0248903,62.604,4.3124,22740.5,0,0,,,,,,,4.44025e+09,,0.910749,,,,,0.0563291,,,,,,,,1.00975,0.336298,0.049,0.0625,0,0.0563301,0.0235242,-0.0328059,,,-0.000771431,0.0009734,0,0
CHE,1970,0.388821,0.388821,0.060549,0.223582,0.25752,,-0.014446,0.0139202,0.0571583,0.0475,0.0375,0.0361599,61.2399,4.31,25344.5,0,0,0,,,,,,5.31698e+09,,0.90302,,,,,0.0637741,0.388822,,,,,0,0,0.983439,0.313486,0.0582,0.0675,0,0.0637687,0.0202656,-0.0435031,,,-0.00055553,0.317987,0,0
CHE,1971,0.386603,0.386603,0.0583984,0.220526,0.253894,,-0.014142,0.0131916,0.0526583,0.0475,0.0375,0.0657322,64.9769,4.11711,30140.1,0,0,0,,,,,,7.43409e+09,,0.861084,,,,,0.0407544,0.386603,,,,,0,0,0.943792,0.310599,0.0527,0.0115,0,0.0407544,-0.0122675,-0.0530219,,,-0.0457864,-0.002218,0,0
CHE,1972,0.380358,0.380358,0.0544049,0.223642,0.257032,0.212947,-0.013892,0.00581776,0.0496333,0.019,0.0375,0.0666,66.7023,3.81864,36823.1,0,0,0,,,,,,9.79284e+09,,0.82776,0.0177376,,,,0.0320051,0.380358,,,,,0,0,0.853042,0.306693,0.0497,0.0269,0,0.032005,-0.0159073,-0.0479123,0.0102609,-0.0848263,-0.0752578,-0.006245,0,0
CHE,1973,0.369523,0.369523,0.0512491,0.244332,0.26516,0.221446,-0.00926802,0.00554755,0.0559417,0.04,0.045,0.0875468,73.8592,3.16879,49450.6,0,0,0,,,,,,1.43462e+10,,0.805384,0.0165929,,,,0.0304991,0.369524,,,,,0,0,0.791938,0.314296,0.056,0.0364,0,0.0304991,-0.0290609,-0.05956,0.0106588,-0.101198,-0.186545,-0.010835,0,0
CHE,1974,0.383605,0.383605,0.0590592,0.256312,0.274588,0.226715,-0.010129,0.00295011,0.0712917,0.101652,0.055,0.0976742,76.8033,2.97998,57047.2,0,0,0,,,,,,2.09626e+10,,0.693864,0.017529,,,,0.0145491,0.383606,,,,,0,0,0.86038,0.354534,0.0715,0.0597,0,0.0145491,-0.0240349,-0.038584,0.0121586,-0.0924552,-0.0614319,0.014082,0,0
CHE,1975,0.422514,0.422514,0.0773982,0.275997,0.293119,0.243901,-0.00928799,0.0385678,0.0643583,0.0406459,0.03,0.0669659,83.5875,2.5832,65368.9,0,0,0,,,,,,1.86878e+10,,0.747067,0.021795,,,,-0.0728317,0.422515,,,,,0,0,0.889689,0.394241,0.0644,0.0275,0,-0.0728318,-0.00244395,0.0703879,0.0156811,0.0247658,-0.142888,0.038909,0,0
CHE,1976,0.466598,0.466598,0.13298,0.294644,0.315734,0.257888,-0.018864,0.0479487,0.049825,0.0152488,0.02,0.0171547,85.4149,2.49822,68463.1,0,0,0,,,,,,2.0828e+10,,0.802821,0.0201252,,,,-0.0140368,0.466599,,,,,0,0,0.921877,0.423081,0.0499,0.0151,0,-0.0140367,0.0321193,0.0461559,0.0140345,0.0109691,-0.033452,0.044084,0,0
CHE,1977,0.468983,0.468983,0.136401,0.299413,0.291897,0.258069,-0.00566652,0.0458398,0.04045,0.0258938,0.015,0.01296,80.2861,2.40304,73095.1,0,0,0,,,,,10.4292,2.40257e+10,,0.844257,0.0270307,,,0.0263051,0.0243365,0.468984,,,,,0,0,0.955483,0.409472,0.0405,0.0247,0,0.0243364,0.0271383,0.00280188,0.0173455,-0.0200071,-0.0388443,0.002385,0,0
CHE,1978,0.465604,0.465604,0.139075,0.301773,0.289008,0.25619,0.00276872,0.0418868,0.0332667,0.00731508,0.01,0.0102879,91.9316,1.78873,102162,0,0,0,,,,,11.4474,3.65834e+10,,0.897448,0.0250642,,,0.020292,0.0040908,0.465605,,,,,0,0,0.983456,0.383969,0.0333,0.0066,0,0.00409083,0.0227448,0.018654,0.0161279,0.0016897,-0.29523,-0.003379,0,0
CHE,1979,0.445992,0.445992,0.145065,0.298508,0.290705,0.249957,-0.00209511,0.0206874,0.034525,0.017836,0.02,0.0364764,84.257,1.66335,114839,0,0,0,,,,,14.8384,5.90726e+10,,0.917913,0.0248202,,,-0.0021343,0.0249151,0.445993,,,,,0,0,1.00172,0.374011,0.0345,0.0100167,0,0.0249152,-0.00188276,-0.026798,0.0159127,-0.0447552,-0.072667,-0.019612,0,0
CHE,1980,0.439317,0.439317,0.135481,0.285935,0.27645,0.238969,0.00178348,-0.00506914,0.047625,0.057704,0.03,0.040225,77.5775,1.67401,122590,0,0,0,,,,,13.2763,6.47481e+10,,0.953303,0.0254757,,,-0.0016409,0.0460198,0.439318,,,,,0,0,1.04514,0.357038,0.0477,0.0229083,0,0.0460197,0.00711386,-0.0389059,0.016333,-0.0689878,0.00638649,-0.006675,0,0
CHE,1981,0.407835,0.407835,0.128186,0.285434,0.271358,0.239896,0.00538031,0.0230573,0.0557,0.0909527,0.06,0.0649031,76.9372,1.96417,112133,0,0,0,,,,,10.306,4.70818e+10,,0.969111,0.027928,,,0.0305294,0.0160134,0.407836,,,,,0,0,1.0953,0.338774,0.0557,0.0293417,0,0.0160134,-0.00864219,-0.0246555,0.0181454,-0.0599213,0.159845,-0.031482,0,0
CHE,1982,0.400379,0.400379,0.122423,0.289226,0.282106,0.24371,-0.00130327,0.0327024,0.0459833,0.0505787,0.045,0.056551,81.4328,2.03279,114749,0,0,0,,,,,12.4786,5.35096e+10,,1.12195,0.0256008,,,0.0220277,-0.0130942,0.40038,,,,,0,0,1.10803,0.333855,0.048325,0.013225,0,-0.0130942,-0.0100021,0.0030921,0.0181554,-0.0232463,0.034341,-0.007456,0,0
CHE,1983,0.401626,0.401626,0.12017,0.295897,0.29002,0.249141,-0.00576,0.0316834,0.0417417,0.0409172,0.04,0.0294979,82.7608,2.10108,114411,0,0,0,,,,,11.0578,4.68042e+10,0.005606,1.17032,0.0238135,,,0.0105721,0.0063908,0.343831,,,,,0,0,1.10466,0.335129,0.04515,0.0184333,0,0.00639079,0.0118929,0.00550212,0.0175992,-0.0179486,0.0330437,0.001247,0,0
CHE,1984,0.39812,0.39812,0.123826,0.294554,0.28531,0.252031,-0.00233,0.0378079,0.0455292,0.0434922,0.04,0.0293146,80.1527,2.34941,109413,0,0,0,,,,,9.99748,4.09704e+10,0.0070999,1.18629,0.021462,,,0.0561113,0.0300846,0.340607,,,,,0,0,1.13724,0.327607,0.047025,0.0334067,0,0.0300846,0.0157528,-0.0143318,0.0157403,-0.0432722,0.111711,-0.003506,0,0
CHE,1985,0.391184,0.391184,,0.292576,0.28089,0.250918,0.00017,0.0432142,0.0470008,0.049235,0.04,0.034354,78.6443,2.45308,111148,0,0,0,,,,,10.8202,4.52479e+10,0.0114195,1.22942,,,,0.0544129,0.036736,0.334542,,,,,0,0,1.19351,0.322082,0.0477667,0.02125,0,0.0367359,0.0122268,-0.0245091,,,0.0431793,-0.006936,0,0
CHE,1986,0.375643,0.375643,0.14093,0.302704,0.27989,0.262099,0.01091,0.0410708,0.0422992,0.0421824,0.04,0.0075031,83.9086,1.79628,159308,0,0,0,,,,,9.43695,5.43393e+10,0.0133408,1.24111,,,,0.0292568,0.0185863,0.321344,,,,,0,0,1.25651,0.317068,0.0429333,0.02875,0,0.0185864,0.0345369,0.0159506,,,-0.311625,-0.015541,0,0
CHE,1987,0.364664,0.364664,0.134739,0.300977,0.27819,0.257869,0.01095,0.0356722,0.0403275,0.0377463,0.025,0.0144032,87.1151,1.49081,199137,0,0,0,,,,,10.0976,6.77907e+10,0.0116459,1.30674,,,,0.0315584,0.0158548,0.312082,,,,,0,0,1.31317,0.309443,0.041175,0.005625,0,0.0158548,0.0255562,0.00970135,,,-0.186397,-0.010979,0,0
CHE,1988,0.349615,0.349615,0.128899,0.30412,0.283,0.260292,0.00916,0.0397411,0.0411408,0.0307987,0.035,0.0187247,86.033,1.46501,215108,0,0,0,,,,,7.88957,5.83671e+10,0.0018801,1.36915,,,,0.0410399,0.032776,0.299094,,,,,0,0,1.36459,0.30838,0.0414833,0.04875,0,0.0327759,0.0220041,-0.0107718,,,-0.0174561,-0.015049,0,0
CHE,1989,0.325193,0.325193,0.115992,0.296532,0.27717,0.25129,0.0077,0.0316836,0.0512325,0.0694875,0.06,0.0315527,81.1952,1.63561,208176,0,0,0,,,,,7.39199,5.86703e+10,0.0119996,1.43935,,,,0.0349865,0.0433079,0.278119,,,,,0,0,1.43235,0.28675,0.051975,0.096875,0,0.0433079,0.0190778,-0.0242301,,,0.110149,-0.024422,0,0
CHE,1990,0.33331,0.33331,0.113183,0.287122,0.285364,0.245092,0.00147762,0.0303795,0.0638408,0.088346,0.06,0.0540396,86.9381,1.38872,265996,1,0,0,,,,,6.27504,6.12844e+10,0.0208636,1.44307,0.0334624,0.123253,,0.0230417,0.0367463,0.343136,,,,,0,0,1.39844,0.33293,0.0668,0.0875,0,0.0367463,0.00929874,-0.0274475,0.0295448,-0.0599852,-0.163634,0.008117,1,0
CHE,1991,0.35092,0.35092,0.121442,0.289535,0.304498,0.240712,-0.0152454,0.0367655,0.0621642,0.0811999,0.07,0.058596,86.3348,1.4359,268646,0,0,0,,,,,6.40089,5.8451e+10,0.010557,1.43158,0.0356355,0.130444,,0.035457,-0.0091582,0.360414,,,,,0,0,1.40089,0.35042,0.0635,0.075625,1,-0.00915816,0.00337069,0.0125289,0.0309553,-0.0169525,0.0334102,0.01761,0,0
CHE,1992,0.39487,0.39487,0.144795,0.297618,0.325507,0.245323,-0.0281792,0.0509765,0.0643008,0.0778,0.06,0.0403703,84.7517,1.40399,280208,0,0,0,,,,,6.5988,6.10068e+10,0.0040314,1.43264,0.0429299,0.152316,,0.0477656,-0.0004373,0.409805,,,,,0,0,1.39612,0.3946,0.0548,0.06375,0,-0.000437314,0.0230019,0.0234392,0.0364092,-0.00337008,-0.022473,0.04395,0,0
CHE,1993,0.44372,0.44372,0.170859,0.302936,0.335618,0.24295,-0.0329785,0.0677047,0.0462183,0.0481743,0.04,0.0329262,86.6023,1.47802,271932,0,0,0,,,,,7.64486,6.51674e+10,0.00627,1.42771,0.0416943,0.184446,,0.0619881,-0.0012598,0.466513,,,,,0,0,1.38109,0.4436,0.0405,0.04125,0,-0.00125985,0.0128684,0.0141283,0.0319869,0.000350516,0.0513873,0.04885,0,0
CHE,1994,0.47079,0.47079,0.182891,0.310601,0.335523,0.250759,-0.0252251,0.0547342,0.0511783,0.0404413,0.035,0.00852117,90.6438,1.36597,301626,0,0,0,,,,,7.1448,6.66453e+10,0.0122197,1.44197,0.0501708,0.20068,,0.0555096,0.0126976,0.49974,,,,,0,0,1.39176,0.47062,0.0523,0.035,0,0.0126976,0.0422967,0.0295992,0.0351192,0.0136757,-0.0788414,0.02707,0,0
CHE,1995,0.49999,0.49999,0.200021,0.315,0.334,0.252,-0.019,0.0566442,0.0477825,0.0295161,0.015,0.0179983,96.5965,1.183,352899,0,0,0,,,,,6.34479,6.86203e+10,0.0117852,1.4661,0.047743,0.224952,,0.0586747,0.0048087,0.528379,,,,,0,0,1.41911,0.4997,0.0373,0.0175,0,0.00480866,0.0292576,0.024449,0.0319443,0.00889077,-0.143806,0.0292,0,0
CHE,1996,0.51336,0.51336,0.212937,0.32,0.34,0.257,-0.02,0.061026,0.0438375,0.0192036,0.01,0.00811634,93.7262,1.23525,340469,0,0,0,,,,,6.34893,6.91825e+10,0.0143492,1.44675,0.0426651,0.229044,,0.0585584,0.0047128,0.542867,,,,,0,0,1.43142,0.51259,0.0363,0.015,0,0.0049391,0.0354336,0.0304945,0.0273062,0.0140963,0.043214,0.01337,0,0
CHE,1997,0.53665,0.53665,0.229453,0.316,0.339,0.253,-0.023,0.0814263,0.0367025,0.0157963,0.01,0.00520225,86.3142,1.45064,294995,0,0,0,,,,,6.01082,6.3195e+10,0.0284676,1.46238,0.0444307,0.249238,,0.0858809,0.0226133,0.569465,,,,,0,0,1.42164,0.53592,0.0308,0.01,0,0.0226917,0.0313372,0.00864555,0.0273494,-0.00065912,0.160733,0.02329,0,0
CHE,1998,0.55933,0.55933,0.250339,0.324,0.337,0.261,-0.013,0.0810864,0.0304458,0.0143492,0.01,0.000179384,87.4223,1.44885,303467,0,0,0,,,,,5.71609,6.51578e+10,0.0373874,1.44486,0.0451596,0.271342,,0.0830237,0.0302997,0.593513,,,,,0,0,1.39802,0.55839,0.0304417,0.00875,0,0.0306533,0.030261,-0.000392304,0.0272649,-0.00357266,-0.00123401,0.02268,0,0
CHE,1999,0.52685,0.52685,0.231216,0.327,0.343,0.263,-0.016,0.0953983,0.0303933,0.0120431,0.005,0.00806444,85.7633,1.50365,297283,0,0,0,,,,,5.29222,6.04921e+10,0.0488171,1.51183,0.0478206,0.250057,,0.0949506,0.016627,0.557704,,,,,0,0,1.41649,0.52576,0.0304,0.0109375,0,0.0174554,0.0221503,0.00469487,0.0279573,0.00227829,0.0371267,-0.03248,0,0
CHE,2000,0.52229,0.52229,0.22743,0.336,0.333,0.273,0.003,0.104931,0.0392508,0.0294091,0.035,0.0155853,83.5545,1.68986,279117,0,0,0,,,,,3.71646,5.36203e+10,0.0826632,1.41864,0.0419249,0.257779,,0.113077,0.0395872,0.545632,,,,,0,0,1.36365,0.52109,0.0392583,0.035,0,0.039764,0.0233024,-0.0164617,0.0267377,-0.0287828,0.116749,-0.00456,0,0
CHE,2001,0.51079,0.51079,0.2233,0.328,0.326,0.267,0.002,0.0662927,0.0338175,0.028138,0.0175,0.0098902,85.7179,1.68798,286711,0,0,0,,,,,3.56768,5.15495e+10,0.034074,1.36661,0.0415545,0.247028,,0.0719742,0.0157566,0.535386,,,,,0,0,1.36327,0.50943,0.0338333,0.0165,0,0.0157582,0.023693,0.00793475,0.0260964,0.00028924,-0.00111077,-0.0115,0,0
CHE,2002,0.57697,0.57697,0.256159,0.333,0.351,0.273,-0.018,0.0672944,0.0319892,0.010497,0.0075,0.00642711,88.7934,1.55657,310000,0,0,0,,,,,4.38047,6.12761e+10,0.026699,1.37508,0.0409008,0.29743,,0.0744433,-0.0007322,0.603476,,,,,0,0,1.37698,0.57508,0.032,0.0044,0,-5.51313e-05,0.0253988,0.0254539,0.0266645,0.0201633,-0.0810503,0.06618,0,0
CHE,2003,0.56871,0.56871,0.255955,0.328,0.342,0.266,-0.014,0.107543,0.0265875,0.00215319,0.00375,0.00638273,89.0517,1.34631,362261,0,0,0,,,,,4.27684,6.9563e+10,0.0544668,1.40887,0.0362064,0.288029,,0.112839,-0.000324,0.594474,,,,,0,0,1.38171,0.56681,0.0266083,0.0009,0,-0.000468405,0.0200766,0.020545,0.0205829,0.0145785,-0.145116,-0.00826,0,0
CHE,2004,0.57805,0.57805,0.254654,0.325,0.339,0.263,-0.014,0.125211,0.0274017,0.00377477,0.0075,0.00802909,88.1276,1.24259,403742,0,0,0,,,,,3.92301,7.45679e+10,0.0175837,1.42704,0.0365196,0.293654,,0.125268,0.0270171,0.607681,,,,,0,0,1.37897,0.57574,0.0274,0.0055,0,0.0282153,0.0192183,-0.00899701,0.0208698,-0.0154768,-0.0801728,0.00934,0,0
CHE,2005,0.5489,0.5489,0.25194,0.326,0.332,0.263,-0.006,0.113049,0.020955,0.00712354,0.01,0.0117195,86.4249,1.24655,417761,0,0,0,,,,,2.51617,5.75753e+10,0.006371,1.46375,0.0398562,0.293972,,0.114043,0.027497,0.582564,,,,,0,0,1.3717,0.5464,0.0209583,0.0063,0,0.0288264,0.00912848,-0.019698,0.0224775,-0.0181931,0.00318504,-0.02915,0,0
CHE,2006,0.48467,0.48467,0.223288,0.322,0.314,0.261,0.008,0.124705,0.0251708,0.0141171,0.02,0.0105951,84.0883,1.25364,441934,0,0,0,,,,,2.56436,6.4461e+10,0.121731,1.50183,0.0425909,0.257684,,0.127745,0.0407363,0.51667,,,,,0,0,1.3541,0.4825,0.025175,0.0194,0,0.04015,0.0144229,-0.0257271,0.024985,-0.0259109,0.00566998,-0.06423,0,0
