iso3,year,oil_prod_twh,oil_prod_relleno,oil_cum_twh,gas_prod_twh,gas_prod_relleno,gas_cum_twh,coal_prod_twh,coal_prod_relleno,coal_cum_twh,fosil_prod_twh,fosil_cum_twh,oil_prod_mbep,oil_cum_gbep,oil_reservas_twh,gas_reservas_twh,coal_reservas_2013_mt,coal_reservas_2013_twh,gigantes_n,gigantes_eur_mbep,gigantes_eur_petroleo_mbep,gigantes_npv_pct_pib,gigantes_eur_twh,gigantes_eur_cum_mbep,agotamiento_forestal_pct_rnb,agotamiento_minerales_pct_rnb,agotamiento_energia_pct_rnb,renta_carbon_pct_pib,renta_forestal_pct_pib,renta_minerales_pct_pib,pib_usd_corr,renta_gas_pct_pib,renta_petroleo_pct_pib,renta_total_pct_pib,export_combustibles_pct_merc,export_minerales_metales_pct_merc,de_biomasa_t,de_fosiles_t,de_metales_t,de_no_metalicos_t,nac_mineria_share_post,nac_petroleo_share_post,nac_evento_petroleo,nac_evento_mineria,estado_share_petroleo_eventos,renta_petroleo_share,renta_gas_share,renta_carbon_share,renta_minerales_share,renta_forestal_share,renta_no_renovable_pct_pib,oil_rp_anios,gas_rp_anios,oil_urr_proxy_twh,gas_urr_proxy_twh,coal_urr_proxy_twh,fosil_urr_proxy_twh,oil_x_proxy,gas_x_proxy,coal_x_proxy,fosil_x_proxy,fosil_valor_urr_proxy_musd2019,fosil_valor_cum_musd2019,fosil_x_valor
ECU,1989,177.246,0.0,2590.041,1.068,0.0,28.153,0.0,0.0,0.0,178.31400000000002,2618.194,104.26235294117647,1.5235535294117648,1336.3419401200001,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,1.0810877,0.00967282,8.2835569,0.0,0.974880127065729,0.048323116087342,13890828707.6493,0.0060403045940482,9.39527127845528,10.4245148262024,,,44192285.0,16015534.0,7803061.0,21845310.0,,,0,0,0.625,0.9012670071550881,0.0005794326829355812,0.0,0.004635526630542084,0.0935180335314342,9.44963469913667,7.539475870372251,,13113.8647466,,,13113.8647466,0.19750401960425235,,,0.1996508314361571,495704.08742148,98384.96609999999,0.1984751963853521
ECU,1990,180.53,0.0,2770.571,1.525,0.0,29.678,0.0,0.0,0.0,182.055,2800.249,106.19411764705883,1.6297476470588232,1256.24803744,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,1.041484,0.00655154,10.273507,0.0,0.958750452480716,0.0314130110033994,15239278100.3502,0.0094727591018132,12.1710549784739,13.1706912010598,51.8951517373859,0.152910146258777,45291878.0,14854588.0,8040580.0,23523515.0,,,0,0,0.625,0.9241014607870018,0.0007192302178530264,0.0,0.002385069281775556,0.07279423971336953,12.211940748579114,6.958666357059768,,13113.8647466,,,13113.8647466,0.21127036564246396,,,0.21353346661029224,495704.08742148,105235.07759999999,0.21229414941362437
ECU,1991,189.622,0.0,2960.193,1.23,0.0,30.908,0.0,0.0,0.0,190.852,2991.101,111.54235294117647,1.74129,1413.08868228,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.85450155,0.05592107,5.5568924,0.0,0.798289775757841,0.256245451542735,16988535267.6338,0.0066758982625013,6.49932475924484,7.56053588480791,40.401842187814,0.147113986953369,45533881.0,15288726.0,340544.0,23070100.0,,,0,0,0.625,0.8596381074395182,0.0008829927354641354,0.0,0.03389249855392296,0.10558640127109488,6.762246109050076,7.4521346799422,,13113.8647466,,,13113.8647466,0.22573002369629305,,,0.22808691852457114,495704.08742148,112423.82220000001,0.22679623802337126
ECU,1992,203.01,0.0,3163.203,1.347,0.0,32.255,0.0,0.0,0.0,204.357,3195.458,119.41764705882352,1.8607076470588235,3003.41823892,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.91416584,0.00340195,5.9438688,0.0,0.866448754856063,0.0237228290790811,18094238119.0595,0.0059854573264744,7.07642990566207,7.97258694692368,43.9377813725473,0.729145971708188,44642420.0,18236172.0,648792.0,21275088.0,,,0,0,0.625,0.8875951999987394,0.0007507547257021706,0.0,0.002975549747781028,0.10867849552777745,7.106138192067625,14.794434948623222,,13113.8647466,,,13113.8647466,0.24121058598077397,,,0.24367019652452027,495704.08742148,120120.6339,0.24232326694104014
ECU,1993,217.781,0.0,3380.984,1.346,0.0,33.601,0.0,0.0,0.0,219.127,3414.585,128.10647058823528,1.9888141176470586,3392.5613418400003,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.41326059,0.0017357,5.851731,0.0,0.394478641933875,0.015859852669265,18938717358.6793,0.0065240683160516,6.96186511862294,7.37872768154213,41.3865217830625,0.161481100668041,45042908.0,20165110.0,700459.0,20326629.0,,,0,0,0.625,0.9435048180512242,0.0008841725291436815,0.0,0.002149402085801104,0.05346160733383105,6.984249039608256,15.577857305458236,,13113.8647466,,,13113.8647466,0.25781751339753445,,,0.2603797634015778,495704.08742148,128375.77229999998,0.2589766264946016
ECU,1994,239.598,0.0,3620.582,1.346,0.0,34.947,0.0,0.0,0.0,240.94400000000002,3655.529,140.94,2.129754117647059,3236.2759132,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.86935142,0.02258434,4.5231068,0.0,0.833351424111504,0.0299856930509763,22708673336.6683,0.0046736419620717,5.63638755186905,6.5043983109936,33.9521101790798,0.221832671094404,49751010.0,17723796.0,886020.0,24775552.0,,,0,0,0.625,0.8665501837952547,0.0007185356336761243,0.0,0.00461006408545047,0.12812121648561872,5.671046886882098,13.507107376522342,,13113.8647466,,,13113.8647466,0.2760880998821266,,,0.2787529893464671,495704.08742148,137455.59329999998,0.2772936451159949
ECU,1995,244.219,0.0,3864.801,1.617,0.0,36.564,0.0,0.0,0.0,245.83599999999998,3901.365,143.65823529411762,2.2734123529411763,3138.1136890400003,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,1.2295445,0.13715056,5.0288124,0.0,1.18302243804283,0.175258715275677,24432884442.2211,0.0051868755902543,6.17424569824515,7.53771372715392,35.0771093762565,0.306109386997715,50394875.0,20431712.0,5540169.0,25325694.0,,,0,0,0.625,0.8191138482751082,0.0006881231866857803,0.0,0.023250911565442425,0.1569471169727635,6.354691289111082,12.849588643963003,,13113.8647466,,,13113.8647466,0.2947110615123599,,,0.29749925558836476,495704.08742148,146714.7222,0.2959723874038859
ECU,1996,243.38,0.0,4108.181,1.616,0.0,38.18,0.0,0.0,0.0,244.996,4146.361,143.16470588235296,2.4165770588235294,3200.8689829600003,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,1.1853355,0.10575333,6.4906465,0.0,1.13724756691185,0.134112001927602,25226393196.5983,0.0058744612548172,8.02003950244657,9.29727353254085,36.3213789589622,0.193814288685163,53045984.0,19598116.0,5385453.0,27789275.0,,,0,0,0.625,0.862622732823349,0.0006318477383994722,0.0,0.014424874287951677,0.12232054515029991,8.16002596562899,13.151733844029913,,13113.8647466,,,13113.8647466,0.3132700450540423,,,0.3161814674865407,495704.08742148,155942.11979999996,0.3145871171068392
ECU,1997,245.208,0.0,4353.389,1.347,0.0,39.527,0.0,0.0,0.0,246.555,4392.916,144.24,2.5608170588235293,3405.72789744,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.98280964,0.02404958,4.8453272,0.0,0.946954582641367,0.0297507017143503,28162053026.5133,0.0046085209959372,6.04757640529787,7.02889021064953,29.7250489696057,0.147930922157966,55068612.0,20462060.0,2291877.0,26280622.0,,,0,0,0.625,0.8603885142686026,0.0006556541442281734,0.0,0.004232631442908979,0.13472320014426017,6.081935628008158,13.889138598414409,,13113.8647466,,,13113.8647466,0.33196842304849095,,,0.3349825611964574,495704.08742148,165234.0159,0.33333196173447577
ECU,1998,237.728,0.0,4591.117,1.347,0.0,40.874,0.0,0.0,0.0,239.07500000000002,4631.991,139.84,2.7006570588235292,3802.4853939600002,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.87301474,0.01079603,2.4152267,0.0,0.83647772329932,0.0129509600674457,27981896948.4742,0.0039157809948949,3.02570458425672,3.87904904861838,21.9572375032799,0.154204597634885,57049245.0,19963480.0,1113709.0,27609965.0,,,0,0,0.625,0.7800119427039469,0.0010094693173033225,0.0,0.0033386945885766784,0.21563989339017312,3.0425713253190607,15.995109511542603,,13113.8647466,,,13113.8647466,0.350096412363131,,,0.3532132662265657,495704.08742148,174243.168,0.35150641768230384
ECU,1999,236.481,0.0,4827.598,1.347,0.0,42.221,0.0,0.0,0.0,237.828,4869.8189999999995,139.10647058823528,2.8397635294117647,4104.68163996,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.37320222,0.01247708,6.1948578,0.0,0.348366352722665,0.0159090707302059,19645272636.3182,0.0067002112291236,7.57432992154432,7.94530555622632,33.242154001429,0.127887166128151,52227494.0,19831220.0,1520271.0,22832998.0,,,0,0,0.625,0.9533088271990646,0.0008432918258093926,0.0,0.0020023233364182963,0.04384555763870765,7.596939203503649,17.35734219645553,,13113.8647466,,,13113.8647466,0.36812931147941264,,,0.3713488810583154,495704.08742148,183205.18349999998,0.36958578343177345
ECU,2000,251.12,0.0,5078.718,1.885,0.0,44.106,0.0,0.0,0.0,253.005,5122.824,147.71764705882353,2.987481176470588,4232.60345244,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.37908586,0.02455101,13.304135,0.0,0.353764628816635,0.0312504676250152,18327764882.4412,0.0146384939139355,16.0004946717053,16.4001482620609,50.6508422802778,0.203257023837646,47878826.0,21305818.0,2141792.0,26848551.0,,,0,0,0.625,0.9756310989407262,0.0008925830230327435,0.0,0.0019054990921824866,0.021570818944058743,16.04638363324425,16.854903840554318,,13113.8647466,,,13113.8647466,0.38727851004538894,,,0.39064182062181035,495704.08742148,192729.75299999997,0.3888000076871033
ECU,2001,254.797,0.0,5333.515,2.155,0.0,46.260999999999996,0.0,0.0,0.0,256.952,5379.776000000001,149.8805882352941,3.1373617647058825,5429.88752944,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.3094681,0.00741167,7.5131829,0.0,0.293881074495602,0.0101999192713221,24468324000.0,0.0129143848097481,9.10123441324934,9.41822979182602,40.8783929169536,0.237367080261315,51174615.0,21439680.0,2234490.0,30838181.0,,,0,0,0.625,0.9663423609761794,0.001371211479778967,0.0,0.0010829974949405575,0.031203430049100995,9.124348717330411,21.310641528118463,,13113.8647466,,,13113.8647466,0.40670809887549036,,,0.4102357393456267,495704.08742148,202397.9301,0.40830393623102823
ECU,2002,245.081,0.0,5578.596,1.347,0.0,47.608,0.0,0.0,0.0,246.428,5626.204,144.16529411764705,3.2815270588235292,5919.14404488,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.26148504,0.06011269,6.4093093,0.0,0.250010764620851,0.0591764232924235,28548945000.0,0.0067420997118639,7.91583053011848,8.23175981774362,40.9750775445068,0.263377478596076,51364388.0,20778880.0,2030447.0,32838871.0,,,0,0,0.625,0.9616206868737653,0.000819035037602926,0.0,0.007188793721224504,0.03037148436740719,7.981749053122767,24.151786735324244,,13113.8647466,,,13113.8647466,0.4253967924632095,,,0.42902714864881397,495704.08742148,211685.02559999996,0.42703909645193533
ECU,2003,261.288,0.0,5839.884,2.02,0.0,49.628,0.0,0.0,0.0,263.308,5889.512,153.69882352941175,3.435225882352941,5910.53026212,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.25036594,0.07676422,5.3499971,0.0,0.238845200527549,0.104498850632412,32432858000.0,0.0089781625140776,8.62492630222257,8.97724851589661,43.1626885974467,0.188013321764884,52914221.0,22378236.0,3556321.0,32310157.0,,,0,0,0.625,0.9607538754162638,0.0010001018127301891,0.0,0.011640409692053077,0.026605613078952862,8.73840331536906,22.62074899007991,,13113.8647466,,,13113.8647466,0.44532135360890407,,,0.44910574524012525,495704.08742148,221596.25399999996,0.4470333402992184
ECU,2004,329.509,0.0,6169.393,2.289,0.0,51.917,0.0,0.0,0.0,331.798,6221.31,193.82882352941175,3.629054705882353,5799.7725618800005,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.24243006,0.06247781,9.1673537,0.0,0.230239324591933,0.0862266175887913,36591661000.0,0.0095461443850619,13.1597474688729,13.4857595554387,55.6625239238104,0.260353137241963,56029713.0,28040854.0,3817316.0,33280220.0,,,0,0,0.625,0.9758254560875432,0.0007078684997918434,0.0,0.006393901450958086,0.017072773961706852,13.255520230846754,17.60125690612396,,13113.8647466,,,13113.8647466,0.47044811878203363,,,0.4744070584998968,495704.08742148,234090.8361,0.4722390677020193
ECU,2005,332.349,0.0,6501.742,3.501,0.0,55.418,0.0,0.0,0.0,335.84999999999997,6557.16,195.49941176470585,3.8245541176470588,4187.17090396,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.21582696,0.06792895,12.120793,0.0,0.206386686531398,0.0904096131303906,41507085000.0,0.0166460272434281,17.4838321754698,17.797274502375,59.4704452779803,0.448753824817946,55339584.0,28189970.0,3944409.0,32777549.0,,,0,0,0.625,0.9823881838276198,0.0009353132830089638,0.0,0.005079969582888974,0.011596533306482183,17.59088781584362,12.598716722361132,,13113.8647466,,,13113.8647466,0.4957914486410797,,,0.5000173577129549,495704.08742148,246713.49539999999,0.4977031694116899
ECU,2006,334.643,0.0,6836.385,3.771,0.0,59.189,0.0,0.0,0.0,338.414,6895.5740000000005,196.84882352941173,4.021402941176471,3879.42249596,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.27468129,0.08942201,12.768264,0.0,0.263955071486812,0.120095801469637,46802044000.0,0.0196273561627775,18.455262609117,18.8589408382362,59.273668541052,0.709601344870952,55219275.0,28336244.0,3818311.0,38869959.0,,1.0,1,0,1.0,0.9785948621090758,0.001040745412541054,0.0,0.006368109561388755,0.013996282916994306,18.594985766749417,11.592719692209311,,13113.8647466,,,13113.8647466,0.5213097078626233,,,0.5258231751847067,495704.08742148,259427.4849,0.5233515145083276
ECU,2007,319.314,0.0,7155.699,3.703,0.0,62.891999999999996,0.0,0.0,0.0,323.017,7218.590999999999,187.83176470588236,4.209234705882353,3982.31198948,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.30701387,0.05281789,11.432546,0.0,0.294768768075374,0.0715927422537484,51007777000.0,0.0180292756461748,16.6526143645462,17.0370051505215,59.9917457565675,0.824224237178258,57753890.0,26150138.0,3394160.0,42253107.0,,,0,0,1.0,0.9774378899002955,0.0010582420728811558,0.0,0.0042021905623217445,0.01730167746450151,16.742236382446123,12.47146066091684,,13113.8647466,,,13113.8647466,0.5456590515664149,,,0.5504548917870719,495704.08742148,271560.87539999996,0.5478285983329025
ECU,2008,316.207,0.0,7471.906,3.008,0.0,65.9,0.0,0.0,0.0,319.215,7537.806,186.00411764705882,4.395238823529412,3964.7037042800002,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.2740485,0.01310531,12.456973,0.0,0.267515886301042,0.0223541929369212,61762635000.0,0.0162677765764168,18.52515244416,18.8312902999744,62.2801482982578,0.654153512760265,60493798.0,25872331.0,3088597.0,48698700.0,,,0,0,1.0,0.9837431290720002,0.0008638694596747274,0.0,0.0011870770712377374,0.014205924397087438,18.563774413673336,12.538317318338937,,13113.8647466,,,13113.8647466,0.569771470453607,,,0.5747966862289249,495704.08742148,283564.93679999997,0.572044782351965
ECU,2009,303.716,0.0,7775.622,3.238,0.0,69.138,0.0,0.0,0.0,306.954,7844.76,178.6564705882353,4.573895294117647,4224.25934612,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.28304388,0.10069385,5.7054133,0.0,0.277257223757117,0.140750723222177,62519686000.0,0.0192481746257542,8.76528295245891,9.20253907406395,50.2337945782196,0.49230884676117,62092589.0,24962549.0,3990290.0,58831750.0,,,0,0,1.0,0.9524852741090344,0.002091615636819454,0.0,0.015294770507289968,0.03012833974685604,8.925281850306844,13.908583499453437,,13113.8647466,,,13113.8647466,0.5929313859986216,,,0.5982035160179529,495704.08742148,295100.77139999997,0.5953163971978428
ECU,2010,303.73,0.0,8079.352,3.61,0.0,72.748,0.0,0.0,0.0,307.34000000000003,8152.099999999999,178.66470588235296,4.75256,3279.6620934000002,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.44261971,0.10734941,6.1998291,0.0,0.43634400590223,0.144998503952396,69555367000.0,0.0174353921824142,11.2758634225847,11.8746413246217,55.3030204823096,0.62297890547862,65197365.0,24949802.0,3412107.0,54668648.0,,,0,0,1.0,0.9495750746765302,0.001468287900726938,0.0,0.012210769149864393,0.036745868272878505,11.43829731871951,10.797952436045172,,13113.8647466,,,13113.8647466,0.6160923691160315,,,0.6216397803030242,495704.08742148,306643.4964,0.6186019122720521
ECU,2011,311.792,0.0,8391.144,2.636,0.0,75.384,0.0,0.0,0.0,314.428,8466.528,183.40705882352938,4.935967058823529,3186.95685132,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.1474322,8.6985504,0.0,0.341987074619354,0.193071406393461,79276664000.0,0.0176982328145018,15.593473506582,16.1462302204093,57.7787990802791,0.62204150951619,62142507.0,25621896.0,3682115.0,61332099.0,,,0,0,1.0,0.9657655869957424,0.0010961216688295887,0.0,0.011957677040267452,0.021180614295160497,15.804243145789963,10.221419572407248,,13113.8647466,,,13113.8647466,0.6398681214228286,,,0.6456165412408341,495704.08742148,318474.3096,0.6424685970547834
ECU,2012,315.151,0.0,8706.295,5.656,0.0,81.03999999999999,0.0,0.0,0.0,320.807,8787.335000000001,185.38294117647058,5.12135,3081.2912768,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.14293245,7.3167857,0.0,0.334061625601198,0.183332769961552,87924544000.0,0.0394793910433478,13.7631387844063,14.3200125710124,57.846148412909,0.65714730012745,62851799.0,25985460.0,4191628.0,32353654.0,,,0,0,1.0,0.9611121998779972,0.0027569382951007203,0.0,0.01280255649584187,0.023328305331060232,13.985950945411199,9.777190225637868,,13113.8647466,,,13113.8647466,0.6639000148493418,,,0.6700797339150742,495704.08742148,330483.735,0.6666956020457445
ECU,2013,328.464,0.0,9034.759,5.634,0.0,86.674,0.0,0.0,0.0,334.098,9121.433,193.21411764705883,5.314564117647058,3262.97388076,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.12824649,6.3112909,0.0,0.356192100251948,0.164424799645526,95129659000.0,0.0384837369508046,12.5342774778814,13.0933781147297,56.5210833601088,0.847310221074743,59654367.0,27166797.0,6791198.0,67395171.0,,,0,0,1.0,0.9572989772426029,0.0029391755598588798,0.0,0.012557859263267804,0.027203987934270535,12.737186014477729,9.934038070412587,,13113.8647466,,,13113.8647466,0.6889470933686745,,,0.6955564340683698,495704.08742148,342996.0156,0.6919370332090128
ECU,2014,346.923,0.0,9381.682,6.323,0.0,92.997,0.0,0.0,0.0,353.246,9474.679,204.07235294117646,5.518636470588236,2812.4714560800003,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.06977158,5.8004251,0.0,0.374486145190038,0.0889654404507428,101726331000.0,0.0294144943664986,11.0959578342878,11.5888239142951,51.6086837081626,0.74278506267087,65163584.0,28691825.0,5867106.0,68119649.0,,,0,0,1.0,0.9574705696063499,0.0025381776946507184,0.0,0.007676830807740714,0.03231442189125859,11.214337769105041,8.106903999100666,,13113.8647466,,,13113.8647466,0.715401766091294,,,0.7224932682378379,495704.08742148,356217.8283,0.7186098265861591
ECU,2015,338.533,0.0,9720.215,5.437,0.0,98.434,0.0,0.0,0.0,343.97,9818.649,199.13705882352943,5.717773529411765,2865.29631168,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.05040825,2.1491741,0.0,0.353777217138995,0.0643810131639396,99290381000.0,0.0163438101111606,4.35196507967085,4.78646712008494,36.3427967688568,0.992358606198248,69657196.0,27990308.0,5932718.0,51738114.0,,,0,0,1.0,0.9092228089082991,0.0034145873566286083,0.0,0.013450633118064131,0.07391197061700835,4.43268990294595,8.463861164731355,,13113.8647466,,,13113.8647466,0.7412166579284064,,,0.7487227594402067,495704.08742148,369107.34839999996,0.7446122752789827
ECU,2016,342.771,0.0,10062.986,5.984,0.0,104.418,0.0,0.0,0.0,348.755,10167.404,201.63,5.919403529411765,2702.713145,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.06498315,1.6648284,0.0,0.404653909314901,0.0828958421781742,99937696000.0,0.0107969512642656,3.21688296776056,3.7152296705179,32.7169914569429,1.07250605981619,60836192.0,28391389.0,10700661.0,45394196.0,,,0,0,1.0,0.8658638235175724,0.0029061329236102144,0.0,0.02231244082593111,0.10891760273288635,3.310575761203,7.8848944193061845,,13113.8647466,,,13113.8647466,0.7673547191806296,,,0.7753171316362767,495704.08742148,382166.4186,0.7709567629105651
ECU,2017,331.189,0.0,10394.175,5.984,1.0,110.402,0.0,1.0,0.0,337.173,10504.577,194.81705882352944,6.114220588235294,2589.38558692,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.06664968,2.5156065,0.0,0.37715027617519,0.0851986392223622,104295862000.0,0.0126424910294477,4.96601453748804,5.44100594391504,36.2561114099386,1.35925235768237,62123980.0,27413015.0,5872712.0,51545220.0,,,0,0,1.0,0.9127015461252699,0.002323557658227971,0.0,0.015658619031218717,0.06931627718528349,5.06385566773985,7.818452868060231,,13113.8647466,,,13113.8647466,0.7926095930412026,,,0.8010283164406965,495704.08742148,394787.68919999996,0.7964180631504975
ECU,2018,322.417,0.0,10716.592,5.984,1.0,116.386,0.0,1.0,0.0,328.40099999999995,10832.978000000001,189.65705882352938,6.303877647058823,2066.2767466,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.0,3.5993284,0.0,0.317405698813473,0.0,107562008000.0,0.0161930630705393,7.16632924901327,7.49992801089728,40.7852721644812,1.33949761872664,57716242.0,26878981.0,12065571.0,51198334.0,,,0,0,1.0,0.9555197381362464,0.0021590958002544857,0.0,0.0,0.04232116606349919,7.182522312083809,6.408709052562365,,13113.8647466,,,13113.8647466,0.8171955565409095,,,0.8260705908842503,495704.08742148,407077.3782,0.8212104530295636
ECU,2019,330.996,0.0,11047.588,5.984,1.0,122.37,0.0,1.0,0.0,336.97999999999996,11169.958,194.7035294117647,6.498581176470588,2066.2767466,,,,0.0,0.0,0.0,,0.0,1293.5819999999999,0.0,0.0,3.3716854,0.0,0.277473656196516,0.0,108108009000.0,0.0108462073250306,6.61050122261014,6.89882108613169,39.1701538590398,1.39691194692572,58198375.0,26910211.0,12306354.0,52492867.0,,,0,0,1.0,0.958207371966619,0.0015721827236300013,0.0,0.0,0.04022044530975092,6.621347429935171,6.242603374663139,,13113.8647466,,,13113.8647466,0.8424357131534608,,,0.8517670584406484,495704.08742148,419691.35339999996,0.8466570360214741
EGY,1950,30.319,0.0,258.395,0.0,0.0,0.0,,0.0,0.0,30.319,258.395,17.834705882352942,0.1519970588235294,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.009939250360167245,0.0,,0.004357696789519049,1552112.4407886,9767.330999999998,0.006292927460227944
EGY,1951,27.121,0.0,285.516,0.0,0.0,0.0,,0.0,0.0,27.121,285.516,15.953529411764706,0.16795058823529413,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.010982468723595703,0.0,,0.004815078297011634,1552112.4407886,10792.5048,0.006953429736389799
EGY,1952,27.354,0.0,312.87,0.0,0.0,0.0,,0.0,0.0,27.354,312.87,16.090588235294117,0.18404117647058824,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.012034649510189928,0.0,,0.00527638922787525,1552112.4407886,11826.485999999999,0.007619606472576934
EGY,1953,27.342,0.0,340.212,0.0,0.0,0.0,,0.0,0.0,27.342,340.212,16.083529411764705,0.20012470588235293,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.013086368712758449,0.0,,0.005737497785003019,1552112.4407886,12860.013599999998,0.008285490961895816
EGY,1954,22.911,0.0,363.123,0.0,0.0,0.0,,0.0,0.0,22.911,363.123,13.477058823529413,0.21360176470588235,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.01396764801383545,0.0,,0.006123879840169221,1552112.4407886,13726.049399999998,0.00884346329511156
EGY,1955,21.178,0.0,384.301,0.0,0.0,0.0,,0.0,0.0,21.178,384.301,12.457647058823529,0.22605941176470587,,,,,1.0,500.0,500.0,0.0,850.0,500.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.014782266888533574,0.0,,0.0064810357549834954,1552112.4407886,14526.5778,0.009359230309770155
EGY,1956,20.108,0.0,404.409,0.0,0.0,0.0,,0.0,0.0,20.108,404.409,11.828235294117647,0.23788764705882354,,,,,0.0,0.0,0.0,,0.0,500.0,,,,,,,,,,,,,,,,,,0.5,1,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.015555727854273015,0.0,,0.006820146678351398,1552112.4407886,15286.660199999998,0.009848938645342684
EGY,1957,27.877,0.0,432.286,0.0,0.0,0.0,,0.0,0.0,27.877,432.286,16.398235294117647,0.2542858823529412,,,,,0.0,0.0,0.0,,0.0,500.0,,,,,,,,,,,,,,,,,,,0,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.01662802601132088,0.0,,0.007290277731202353,1552112.4407886,16340.4108,0.010527852474204598
EGY,1958,37.03,0.0,469.316,0.0,0.0,0.0,,0.0,0.0,37.03,469.316,21.78235294117647,0.2760682352941176,,,,,0.0,0.0,0.0,,0.0,500.0,,,,,,,,,,,,,,,,,,,0,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.01805239738397512,0.0,,0.007914769351070734,1552112.4407886,17740.1448,0.011429677601827969
EGY,1959,36.693,0.0,506.009,0.0,0.0,0.0,,0.0,0.0,36.693,506.009,21.58411764705882,0.2976523529411765,,,,,1.0,2500.0,2500.0,0.0,4250.0,3000.0,,,,,,,,,,,,,,,,,,,0,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.019463805938574153,0.0,,0.008533577641857408,1552112.4407886,19127.140199999998,0.012323295463234511
EGY,1960,38.6,0.0,544.609,0.0,0.0,0.0,,0.0,0.0,38.6,544.609,22.705882352941178,0.32035823529411767,,,,,0.0,0.0,0.0,,0.0,3000.0,,,,,,,,,,,,,,,,,,,0,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.020948567887924784,0.0,,0.009184546492165794,1552112.4407886,20586.2202,0.013263356222787905
EGY,1961,44.415,0.0,589.024,0.0,0.0,0.0,,0.0,0.0,44.415,589.024,26.126470588235293,0.346484705882353,,,,,1.0,877.653,877.653,0.0,1492.0101,3877.6530000000002,,,,,,,,,,,,,,,,,,,0,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.02265700576306489,0.0,,0.009933582281970119,1552112.4407886,22265.1072,0.014345034943916502
EGY,1962,55.068,0.0,644.092,0.0,0.0,0.0,,0.0,0.0,55.068,644.092,32.392941176470586,0.37887764705882354,,,,,0.0,0.0,0.0,,0.0,3877.6530000000002,,,,,,,,,,,,,,,,,,0.5,1,0,0.5,,,,,,,,,25997.433471999997,33298.79857,,59296.232041999996,0.024775214857024486,0.0,,0.010862275355772767,1552112.4407886,24346.6776,0.015686155822338423
